buyout,season,contract_number,ascending,team_id,duration,voided,dollars,relative_dollars,cap_hit_percent,salary,apron_salary,luxury_tax,cash_total,cash_garunteed,contract_season_games_played,contract_season_minutes_per_game,contract_season_points_pg,contract_season_rebounds_pg,contract_season_assists_pg,contract_season_steals_pg,contract_season_blocks_pg,contract_season_turnovers_pg,contract_season_personal_fouls_pg,contract_season_field_goals_made_pg,contract_season_field_goals_attempted_pg,contract_season_three_pointers_made_pg,contract_season_three_pointers_attempted_pg,contract_season_two_pointers_made_pg,contract_season_two_pointers_attempted_pg,contract_season_free_throws_made_pg,contract_season_free_throws_attempted_pg,contract_season_field_goal_pct,contract_season_three_point_pct,contract_season_two_point_pct,contract_season_free_throw_pct,contract_season_assist_percentage,contract_season_assist_to_turnover,contract_season_assist_ratio,contract_season_offensive_rebound_pct,contract_season_defensive_rebound_pct,contract_season_rebound_pct,contract_season_turnover_pct,contract_season_usage_pct,contract_season_offensive_rating,contract_season_defensive_rating,contract_season_net_rating,contract_season_estimated_offensive_rating,contract_season_estimated_defensive_rating,contract_season_estimated_net_rating,contract_season_estimated_pace,contract_season_possessions,contract_season_pts_off_tov,contract_season_pts_fb,contract_season_pts_paint,contract_season_opp_pts_off_tov,contract_season_opp_pts_fb,contract_season_opp_pts_paint,contract_season_plus_minus_pg,previous_season_games_played,previous_season_minutes_per_game,previous_season_points_pg,previous_season_rebounds_pg,previous_season_assists_pg,previous_season_steals_pg,previous_season_blocks_pg,previous_season_turnovers_pg,previous_season_personal_fouls_pg,previous_season_field_goals_made_pg,previous_season_field_goals_attempted_pg,previous_season_three_pointers_made_pg,previous_season_three_pointers_attempted_pg,previous_season_two_pointers_made_pg,previous_season_two_pointers_attempted_pg,previous_season_free_throws_made_pg,previous_season_free_throws_attempted_pg,previous_season_field_goal_pct,previous_season_three_point_pct,previous_season_two_point_pct,previous_season_free_throw_pct,previous_season_assist_percentage,previous_season_assist_to_turnover,previous_season_assist_ratio,previous_season_offensive_rebound_pct,previous_season_defensive_rebound_pct,previous_season_rebound_pct,previous_season_turnover_pct,previous_season_usage_pct,previous_season_offensive_rating,previous_season_defensive_rating,previous_season_net_rating,previous_season_estimated_offensive_rating,previous_season_estimated_defensive_rating,previous_season_estimated_net_rating,previous_season_estimated_pace,previous_season_possessions,previous_season_pts_off_tov,previous_season_pts_fb,previous_season_pts_paint,previous_season_opp_pts_off_tov,previous_season_opp_pts_fb,previous_season_opp_pts_paint,previous_season_plus_minus_pg,height_inches,weight_pounds,country,position,draft_year,draft_round,draft_number,age,games_played,points_pg,rebounds_pg,assists_pg,steals_pg,blocks_pg,turnovers_pg,minutes_per_game,field_goal_pct,three_point_pct,free_throw_pct
True,2022,3,1,9,9,False,518022,0.004608162684363158,0.0,518022.0,0.0,0.0,0.0,0.0,51,972.0,5.745098039215686,2.8627450980392157,2.0980392156862746,1.0392156862745099,0.35294117647058826,1.392156862745098,1.7058823529411764,2.3,4.5,0.27450980392156865,1.0392156862745099,2.019607843137255,3.4313725490196076,0.8823529411764706,1.2941176470588236,0.513,0.264,0.5885714285714285,0.682,0.157,1.51,24.6,0.033,0.112,0.072,16.3,0.142,108.1,107.7,0.4,108.1,107.5,0.6,101.19,2046,59,64,204,312,219,850,0.13725490196078433,43,915.0,5.790697674418604,3.5348837209302326,1.8837209302325582,1.2790697674418605,0.4418604651162791,1.3953488372093024,1.9534883720930232,2.4,5.3,0.3488372093023256,1.5116279069767442,2.0697674418604652,3.7906976744186047,0.6046511627906976,1.1162790697674418,0.456,0.231,0.5460122699386503,0.542,0.13,1.35,20.7,0.034,0.123,0.077,15.3,0.137,98.9,110.6,-11.8,97.8,109.8,-12.0,106.69,2006,64,48,176,406,261,922,-5.976744186046512,77,210,USA,Guard-Forward,2016,1.0,21.0,10408,296,5.912162162162162,3.2094594594594597,1.8006756756756757,0.9831081081081081,0.40540540540540543,1.239864864864865,19.155405405405407,-799,0.2826666666666667,0.6107784431137725
True,2022,4,1,9,2,False,518022,0.004608162684363158,0.0,518022.0,0.0,0.0,0.0,0.0,51,972.0,5.745098039215686,2.8627450980392157,2.0980392156862746,1.0392156862745099,0.35294117647058826,1.392156862745098,1.7058823529411764,2.3,4.5,0.27450980392156865,1.0392156862745099,2.019607843137255,3.4313725490196076,0.8823529411764706,1.2941176470588236,0.513,0.264,0.5885714285714285,0.682,0.157,1.51,24.6,0.033,0.112,0.072,16.3,0.142,108.1,107.7,0.4,108.1,107.5,0.6,101.19,2046,59,64,204,312,219,850,0.13725490196078433,43,915.0,5.790697674418604,3.5348837209302326,1.8837209302325582,1.2790697674418605,0.4418604651162791,1.3953488372093024,1.9534883720930232,2.4,5.3,0.3488372093023256,1.5116279069767442,2.0697674418604652,3.7906976744186047,0.6046511627906976,1.1162790697674418,0.456,0.231,0.5460122699386503,0.542,0.13,1.35,20.7,0.034,0.123,0.077,15.3,0.137,98.9,110.6,-11.8,97.8,109.8,-12.0,106.69,2006,64,48,176,406,261,922,-5.976744186046512,77,210,USA,Guard-Forward,2016,1.0,21.0,10408,296,5.912162162162162,3.2094594594594597,1.8006756756756757,0.9831081081081081,0.40540540540540543,1.239864864864865,19.155405405405407,-799,0.2826666666666667,0.6107784431137725
True,2020,2,-1,9,17,False,1678854,0.015382572842221,0.0,1678854.0,0.0,0.0,0.0,0.0,46,826.0,5.0,3.9782608695652173,1.2173913043478262,0.391304347826087,0.4782608695652174,0.8043478260869565,1.9565217391304348,1.9,4.3,0.4782608695652174,2.1956521739130435,1.434782608695652,2.0869565217391304,0.6956521739130435,1.173913043478261,0.447,0.218,0.6875,0.593,0.094,1.51,17.9,0.04,0.168,0.105,11.9,0.13,104.6,112.7,-8.1,103.5,112.3,-8.8,104.02,1771,43,26,132,326,251,916,-3.4565217391304346,82,2069.0,6.475609756097561,4.402439024390244,1.5853658536585367,0.2682926829268293,0.6463414634146342,1.3658536585365855,2.024390243902439,2.3,5.9,1.4390243902439024,3.926829268292683,0.8414634146341463,1.975609756097561,0.47560975609756095,0.6219512195121951,0.386,0.366,0.42592592592592593,0.765,0.089,1.16,17.4,0.018,0.149,0.082,15.0,0.125,100.6,110.9,-10.3,99.5,110.7,-11.2,102.84,4397,74,31,134,783,635,2040,-5.7439024390243905,84,249,Croatia,Forward,2016,1.0,4.0,8446,187,5.422459893048129,3.8502673796791442,1.267379679144385,0.2887700534759358,0.5668449197860963,1.0802139037433156,20.080213903743317,-561,0.32275132275132273,0.6538461538461539
True,2020,3,1,9,9,False,1678854,0.015382572842221,0.0,1678854.0,0.0,0.0,0.0,0.0,46,826.0,5.0,3.9782608695652173,1.2173913043478262,0.391304347826087,0.4782608695652174,0.8043478260869565,1.9565217391304348,1.9,4.3,0.4782608695652174,2.1956521739130435,1.434782608695652,2.0869565217391304,0.6956521739130435,1.173913043478261,0.447,0.218,0.6875,0.593,0.094,1.51,17.9,0.04,0.168,0.105,11.9,0.13,104.6,112.7,-8.1,103.5,112.3,-8.8,104.02,1771,43,26,132,326,251,916,-3.4565217391304346,82,2069.0,6.475609756097561,4.402439024390244,1.5853658536585367,0.2682926829268293,0.6463414634146342,1.3658536585365855,2.024390243902439,2.3,5.9,1.4390243902439024,3.926829268292683,0.8414634146341463,1.975609756097561,0.47560975609756095,0.6219512195121951,0.386,0.366,0.42592592592592593,0.765,0.089,1.16,17.4,0.018,0.149,0.082,15.0,0.125,100.6,110.9,-10.3,99.5,110.7,-11.2,102.84,4397,74,31,134,783,635,2040,-5.7439024390243905,84,249,Croatia,Forward,2016,1.0,4.0,8446,187,5.422459893048129,3.8502673796791442,1.267379679144385,0.2887700534759358,0.5668449197860963,1.0802139037433156,20.080213903743317,-561,0.32275132275132273,0.6538461538461539
True,2016,2,0,13,13,False,947276,0.013532514285714286,0.0,947276.0,0.0,0.0,0.0,0.0,57,894.0,5.228070175438597,3.789473684210526,0.8421052631578947,0.47368421052631576,0.2807017543859649,0.631578947368421,1.5263157894736843,2.2,5.2,0.12280701754385964,0.40350877192982454,2.0701754385964914,4.807017543859649,0.7192982456140351,1.1228070175438596,0.421,0.304,0.4306569343065693,0.641,0.087,1.33,11.7,0.054,0.202,0.121,8.8,0.172,96.9,113.3,-16.4,96.7,113.1,-16.4,98.57,1834,54,31,138,333,287,906,-5.157894736842105,52,663.0,4.173076923076923,2.980769230769231,0.3269230769230769,0.40384615384615385,0.15384615384615385,0.9038461538461539,1.7884615384615385,1.5,4.3,0.25,1.0192307692307692,1.2884615384615385,3.3076923076923075,0.8461538461538461,1.3269230769230769,0.356,0.245,0.38953488372093026,0.638,0.043,0.36,5.3,0.068,0.16,0.112,14.6,0.194,98.7,104.5,-5.7,99.3,105.4,-6.1,97.5,1353,38,17,90,288,170,528,-1.5961538461538463,80,235,Canada,Forward,2013,1.0,1.0,8694,151,4.357615894039735,3.1258278145695364,0.5099337748344371,0.3841059602649007,0.17880794701986755,0.6556291390728477,12.6158940397351,-390,0.2608695652173913,0.6703910614525139
True,2017,3,1,2,2,False,1015696,0.01078886374982739,0.0,1015696.0,0.0,0.0,0.0,0.0,19,84.0,1.4736842105263157,1.2105263157894737,0.0,0.2631578947368421,0.0,0.21052631578947367,0.42105263157894735,0.4,1.4,0.15789473684210525,0.7368421052631579,0.2631578947368421,0.6842105263157895,0.47368421052631576,0.5263157894736842,0.296,0.214,0.38461538461538464,0.9,0.0,0.0,0.0,0.059,0.262,0.139,11.4,0.166,94.0,112.9,-19.0,101.8,114.3,-12.5,97.94,182,5,0,10,35,29,72,-1.5789473684210527,57,894.0,5.228070175438597,3.789473684210526,0.8421052631578947,0.47368421052631576,0.2807017543859649,0.631578947368421,1.5263157894736843,2.2,5.2,0.12280701754385964,0.40350877192982454,2.0701754385964914,4.807017543859649,0.7192982456140351,1.1228070175438596,0.421,0.304,0.4306569343065693,0.641,0.087,1.33,11.7,0.054,0.202,0.121,8.8,0.172,96.9,113.3,-16.4,96.7,113.1,-16.4,98.57,1834,54,31,138,333,287,906,-5.157894736842105,80,235,Canada,Forward,2013,1.0,1.0,9059,151,4.357615894039735,3.1258278145695364,0.5099337748344371,0.3841059602649007,0.17880794701986755,0.6556291390728477,12.6158940397351,-390,0.2608695652173913,0.6703910614525139
False,2016,2,-1,18,18,False,6486486,0.09266408571428572,9.27,6486486.0,6486486.0,6486486.0,6486486.0,6486486.0,56,1727.0,10.142857142857142,4.232142857142857,3.4285714285714284,1.0535714285714286,0.4107142857142857,1.4821428571428572,3.25,3.6,9.5,2.0535714285714284,5.767857142857143,1.5892857142857142,3.732142857142857,0.8035714285714286,1.0714285714285714,0.383,0.356,0.4258373205741627,0.75,0.171,2.31,23.0,0.038,0.099,0.068,9.9,0.161,106.3,103.6,2.7,104.5,102.2,2.2,98.66,3485,104,64,158,663,540,1540,1.2678571428571428,56,1751.0,10.232142857142858,3.5,2.6964285714285716,1.375,0.4107142857142857,1.1785714285714286,3.107142857142857,3.6,8.6,1.6428571428571428,4.553571428571429,1.9107142857142858,4.035714285714286,1.4821428571428572,1.8214285714285714,0.414,0.361,0.47345132743362833,0.814,0.123,2.29,20.3,0.044,0.068,0.056,8.9,0.147,112.3,104.0,8.3,110.9,101.9,9.0,97.53,3500,96,68,192,633,473,1622,5.232142857142857,74,180,USA,Guard,2009,2.0,42.0,10400,666,8.288288288288289,4.097597597597598,3.370870870870871,1.063063063063063,0.515015015015015,1.1891891891891893,26.563063063063062,-2742,0.37094929470072435,0.760485651214128
False,2020,3,1,19,19,False,12345680,0.11311783030969397,11.31,12345680.0,,,,,78,2137.0,7.641025641025641,4.9743589743589745,3.8461538461538463,0.8589743589743589,0.5512820512820513,1.0897435897435896,3.3974358974358974,2.5,6.1,1.435897435897436,3.6153846153846154,1.0512820512820513,2.5,1.2307692307692308,1.5769230769230769,0.407,0.397,0.4205128205128205,0.78,0.183,3.53,32.7,0.035,0.135,0.087,9.3,0.12,112.7,108.7,4.0,112.0,108.4,3.6,103.17,4557,89,88,158,735,613,2186,1.9102564102564104,11,334.0,12.181818181818182,4.090909090909091,2.909090909090909,1.7272727272727273,0.45454545454545453,2.272727272727273,3.090909090909091,4.4,10.8,2.1818181818181817,5.454545454545454,2.1818181818181817,5.363636363636363,1.2727272727272727,1.5454545454545454,0.403,0.4,0.4067796610169492,0.824,0.15,1.28,17.4,0.047,0.092,0.069,13.6,0.198,110.9,104.9,6.0,109.9,105.5,4.4,96.18,660,21,18,48,117,85,246,2.272727272727273,74,180,USA,Guard,2009,2.0,42.0,11861,666,8.288288288288289,4.097597597597598,3.370870870870871,1.063063063063063,0.515015015015015,1.1891891891891893,26.563063063063062,-2742,0.37094929470072435,0.760485651214128
False,2023,4,1,4,4,False,506508,0.0040961384497189765,0.41,506508.0,506508.0,506508.0,801614.0,801614.0,58,1476.0,9.189655172413794,4.137931034482759,4.620689655172414,1.1551724137931034,0.896551724137931,1.2586206896551724,3.0,3.1,7.5,1.4310344827586208,4.172413793103448,1.6206896551724137,3.3448275862068964,1.6551724137931034,2.293103448275862,0.406,0.343,0.4845360824742268,0.722,0.249,3.67,32.1,0.038,0.119,0.077,8.7,0.158,113.6,109.8,3.7,111.4,108.9,2.4,102.46,3105,86,49,170,483,459,1424,1.9310344827586208,37,832.0,7.513513513513513,3.2162162162162162,2.054054054054054,0.7837837837837838,0.7567567567567568,0.918918918918919,2.918918918918919,2.5,5.9,1.5135135135135136,3.810810810810811,1.0,2.135135135135135,0.972972972972973,1.2162162162162162,0.423,0.397,0.46835443037974683,0.8,0.123,2.24,21.6,0.037,0.108,0.073,9.7,0.146,115.7,106.7,9.0,115.7,106.3,9.4,98.22,1698,31,32,70,263,211,778,3.972972972972973,74,180,USA,Guard,2009,2.0,42.0,12956,666,8.288288288288289,4.097597597597598,3.370870870870871,1.063063063063063,0.515015015015015,1.1891891891891893,26.563063063063062,-2742,0.37094929470072435,0.760485651214128
True,2023,5,0,11,22,False,13000000,0.10513121183939185,0.0,13000000.0,0.0,0.0,0.0,0.0,58,1476.0,9.189655172413794,4.137931034482759,4.620689655172414,1.1551724137931034,0.896551724137931,1.2586206896551724,3.0,3.1,7.5,1.4310344827586208,4.172413793103448,1.6206896551724137,3.3448275862068964,1.6551724137931034,2.293103448275862,0.406,0.343,0.4845360824742268,0.722,0.249,3.67,32.1,0.038,0.119,0.077,8.7,0.158,113.6,109.8,3.7,111.4,108.9,2.4,102.46,3105,86,49,170,483,459,1424,1.9310344827586208,37,832.0,7.513513513513513,3.2162162162162162,2.054054054054054,0.7837837837837838,0.7567567567567568,0.918918918918919,2.918918918918919,2.5,5.9,1.5135135135135136,3.810810810810811,1.0,2.135135135135135,0.972972972972973,1.2162162162162162,0.423,0.397,0.46835443037974683,0.8,0.123,2.24,21.6,0.037,0.108,0.073,9.7,0.146,115.7,106.7,9.0,115.7,106.3,9.4,98.22,1698,31,32,70,263,211,778,3.972972972972973,74,180,USA,Guard,2009,2.0,42.0,12956,666,8.288288288288289,4.097597597597598,3.370870870870871,1.063063063063063,0.515015015015015,1.1891891891891893,26.563063063063062,-2742,0.37094929470072435,0.760485651214128
False,2024,6,1,9,12,False,2019706,0.01484848663074084,1.48,2019706.0,2019706.0,2019706.0,1212446.0,3196448.0,67,1817.0,6.1940298507462686,3.6865671641791047,2.8955223880597014,0.9402985074626866,0.6119402985074627,0.8955223880597015,2.791044776119403,2.1,5.4,1.1940298507462686,3.5671641791044775,0.9552238805970149,1.8059701492537314,0.7014925373134329,0.9701492537313433,0.4,0.335,0.5289256198347108,0.723,0.137,3.23,30.1,0.025,0.111,0.068,9.3,0.107,111.6,113.1,-1.5,110.7,112.4,-1.7,100.85,3777,50,38,116,556,505,1830,-1.1940298507462686,58,1476.0,9.189655172413794,4.137931034482759,4.620689655172414,1.1551724137931034,0.896551724137931,1.2586206896551724,3.0,3.1,7.5,1.4310344827586208,4.172413793103448,1.6206896551724137,3.3448275862068964,1.6551724137931034,2.293103448275862,0.406,0.343,0.4845360824742268,0.722,0.249,3.67,32.1,0.038,0.119,0.077,8.7,0.158,113.6,109.8,3.7,111.4,108.9,2.4,102.46,3105,86,49,170,483,459,1424,1.9310344827586208,74,180,USA,Guard,2009,2.0,42.0,13322,666,8.288288288288289,4.097597597597598,3.370870870870871,1.063063063063063,0.515015015015015,1.1891891891891893,26.563063063063062,-2742,0.37094929470072435,0.760485651214128
False,2025,2,0,14,14,False,6440678,0.04581243064841949,4.58,6440678.0,6758139.0,6440678.0,6440678.0,6440678.0,63,2062.0,13.698412698412698,6.523809523809524,1.4603174603174602,0.8095238095238095,0.1746031746031746,0.8571428571428571,1.3968253968253967,4.6,11.1,1.7936507936507937,5.682539682539683,2.8095238095238093,5.380952380952381,2.6984126984126986,3.2222222222222223,0.416,0.316,0.5221238938053098,0.837,0.058,1.7,9.9,0.075,0.119,0.096,5.8,0.163,118.6,119.1,-0.5,116.8,118.3,-1.6,103.18,4384,146,128,336,698,685,2400,-0.30158730158730157,77,2129.0,13.792207792207792,4.701298701298701,1.5324675324675325,0.9090909090909091,0.16883116883116883,0.922077922077922,1.5974025974025974,4.6,10.9,1.9610389610389611,5.428571428571429,2.6233766233766236,5.428571428571429,2.6623376623376624,3.090909090909091,0.422,0.361,0.48325358851674644,0.861,0.08,1.66,10.5,0.044,0.127,0.084,6.3,0.194,113.9,117.0,-3.1,112.5,116.2,-3.7,103.38,4539,167,137,358,791,648,2542,-1.9090909090909092,80,215,USA,Guard-Forward,2020,1.0,19.0,9764,340,14.411764705882353,5.323529411764706,1.9264705882352942,0.8558823529411764,0.16470588235294117,0.9235294117647059,30.18235294117647,-2323,0.3512357414448669,0.8420542635658915
False,2013,2,0,19,19,False,4000000,0.06891323823306457,6.89,4000000.0,,,,,20,607.0,14.95,2.5,4.0,0.45,0.15,1.9,2.0,4.2,11.4,2.4,6.25,1.75,5.15,4.25,4.75,0.364,0.384,0.33980582524271846,0.895,0.21,2.11,20.8,0.007,0.077,0.042,9.9,0.226,107.5,101.0,6.4,105.9,100.1,5.8,92.98,1164,31,32,30,189,181,512,4.05,72,2310.0,16.77777777777778,2.638888888888889,5.375,0.9861111111111112,0.19444444444444445,2.4583333333333335,2.0277777777777777,4.7,11.0,2.0277777777777777,5.041666666666667,2.6805555555555554,5.986111111111111,5.333333333333333,5.819444444444445,0.427,0.402,0.44779582366589327,0.916,0.266,2.19,25.3,0.011,0.071,0.042,11.6,0.221,112.0,109.1,2.9,110.2,107.4,2.8,97.51,4613,163,163,198,729,633,2102,1.6527777777777777,75,210,USA,Guard,1997,1.0,3.0,13612,672,16.717261904761905,2.9985119047619047,6.120535714285714,1.0357142857142858,0.15625,2.1711309523809526,33.55357142857143,-4517,0.3972179289026275,0.9013227513227513
False,2014,3,0,6,6,False,2500000,0.04260467969801803,4.26,2500000.0,2500000.0,2500000.0,2500000.0,,22,418.0,8.363636363636363,1.4545454545454546,2.227272727272727,0.5454545454545454,0.045454545454545456,1.1818181818181819,1.1363636363636365,2.4,6.0,1.5,4.090909090909091,0.9090909090909091,1.9090909090909092,2.0454545454545454,2.1818181818181817,0.402,0.367,0.47619047619047616,0.938,0.168,1.88,21.6,0.005,0.085,0.044,11.5,0.194,113.2,107.9,5.2,112.0,107.5,4.5,92.0,798,34,23,8,124,116,364,2.090909090909091,20,607.0,14.95,2.5,4.0,0.45,0.15,1.9,2.0,4.2,11.4,2.4,6.25,1.75,5.15,4.25,4.75,0.364,0.384,0.33980582524271846,0.895,0.21,2.11,20.8,0.007,0.077,0.042,9.9,0.226,107.5,101.0,6.4,105.9,100.1,5.8,92.98,1164,31,32,30,189,181,512,4.05,75,210,USA,Guard,1997,1.0,3.0,13977,672,16.717261904761905,2.9985119047619047,6.120535714285714,1.0357142857142858,0.15625,2.1711309523809526,33.55357142857143,-4517,0.3972179289026275,0.9013227513227513
False,2023,2,1,11,11,False,590926,0.004778828191338806,0.48,590926.0,590926.0,590926.0,612181.0,612181.0,50,729.0,6.98,3.54,1.1,0.42,0.84,0.92,2.14,2.6,5.0,0.46,1.6,2.16,3.44,1.28,1.88,0.52,0.288,0.627906976744186,0.681,0.11,1.2,14.0,0.106,0.139,0.122,11.7,0.191,114.0,116.4,-2.4,113.1,115.9,-2.7,101.33,1531,46,25,214,278,228,844,-0.64,45,561.0,5.133333333333334,3.3333333333333335,0.8222222222222222,0.2,1.3333333333333333,0.37777777777777777,2.088888888888889,1.8,4.3,0.4444444444444444,1.7555555555555555,1.4,2.5555555555555554,1.0,1.3555555555555556,0.428,0.253,0.5478260869565217,0.738,0.087,2.18,13.4,0.095,0.148,0.121,6.2,0.169,108.5,109.3,-0.8,108.8,109.9,-1.1,104.82,1227,33,23,114,191,195,622,-0.4222222222222222,83,250,Georgia,Center-Forward,2019,1.0,18.0,8931,361,5.479224376731302,4.240997229916897,1.1606648199445984,0.4626038781163435,1.0637119113573408,0.6952908587257618,14.614958448753463,-630,0.22939068100358423,0.6693227091633466
False,2025,3,-1,11,11,False,9057971,0.06442919025805902,6.44,9057971.0,9057971.0,9057971.0,9057971.0,9057971.0,62,957.0,5.016129032258065,4.612903225806452,1.2741935483870968,0.5161290322580645,1.1612903225806452,0.7096774193548387,1.7258064516129032,2.0,3.4,0.03225806451612903,0.22580645161290322,2.0,3.1451612903225805,0.9193548387096774,1.403225806451613,0.603,0.143,0.6358974358974359,0.655,0.117,1.8,21.4,0.11,0.187,0.148,11.9,0.129,112.1,110.3,1.8,108.8,109.7,-0.9,99.6,1947,53,10,248,319,282,988,0.41935483870967744,38,457.0,4.394736842105263,3.6052631578947367,1.0263157894736843,0.42105263157894735,0.6842105263157895,0.5789473684210527,1.6842105263157894,1.8,3.3,0.15789473684210525,0.6842105263157895,1.6578947368421053,2.6052631578947367,0.6052631578947368,1.105263157894737,0.552,0.231,0.6363636363636364,0.548,0.122,1.77,19.0,0.123,0.167,0.144,10.7,0.147,109.2,105.4,3.7,107.3,107.0,0.3,100.43,950,30,21,126,161,111,376,0.6842105263157895,83,250,Georgia,Center-Forward,2019,1.0,18.0,9662,361,5.479224376731302,4.240997229916897,1.1606648199445984,0.4626038781163435,1.0637119113573408,0.6952908587257618,14.614958448753463,-630,0.22939068100358423,0.6693227091633466
False,2016,2,1,13,13,False,2814000,0.0402,4.02,2814000.0,2814000.0,2814000.0,2814000.0,2814000.0,64,1243.0,4.75,6.359375,0.25,0.28125,1.546875,0.8125,2.1875,1.6,2.9,0.0,0.0,1.578125,2.90625,1.59375,2.734375,0.543,0.0,0.543010752688172,0.583,0.021,0.31,4.8,0.116,0.192,0.153,15.5,0.114,98.2,99.3,-1.1,97.5,98.7,-1.2,94.04,2418,20,14,200,301,234,906,-0.484375,77,1072.0,2.883116883116883,4.753246753246753,0.1038961038961039,0.09090909090909091,1.1168831168831168,0.5194805194805194,1.6103896103896105,1.1,1.9,0.0,0.0,1.1428571428571428,1.87012987012987,0.5974025974025974,1.155844155844156,0.611,0.0,0.6111111111111112,0.517,0.012,0.2,3.4,0.094,0.235,0.165,17.2,0.094,98.9,100.9,-1.9,98.0,100.6,-2.5,93.94,2086,28,8,166,342,237,818,-0.5194805194805194,80,255,DRC,Center,2011,1.0,7.0,8892,880,5.004545454545455,5.814772727272727,0.6647727272727273,0.2681818181818182,1.2511363636363637,0.9045454545454545,19.29431818181818,-1487,0.0,0.5510086455331412
False,2021,3,0,3,3,False,3500000,0.032068902327286056,3.21,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,53,1029.0,7.415094339622642,5.811320754716981,0.9433962264150944,0.18867924528301888,0.9245283018867925,0.9056603773584906,2.188679245283019,2.8,5.2,0.0,0.0,2.849056603773585,5.245283018867925,1.7169811320754718,2.849056603773585,0.543,0.0,0.5431654676258992,0.603,0.079,1.04,11.2,0.112,0.178,0.145,10.8,0.168,104.1,110.8,-6.6,103.9,108.9,-5.0,97.31,2059,48,22,298,349,273,1064,-2.8867924528301887,54,782.0,4.37037037037037,4.574074074074074,0.6111111111111112,0.2037037037037037,0.7592592592592593,0.6296296296296297,1.9074074074074074,1.6,2.9,0.0,0.0,1.6481481481481481,2.888888888888889,1.0740740740740742,1.6851851851851851,0.571,0.0,0.5705128205128205,0.637,0.064,0.97,12.5,0.099,0.205,0.151,12.9,0.128,104.1,111.8,-7.7,104.9,111.0,-6.1,98.65,1604,25,7,166,213,235,780,-2.462962962962963,80,255,DRC,Center,2011,1.0,7.0,10718,880,5.004545454545455,5.814772727272727,0.6647727272727273,0.2681818181818182,1.2511363636363637,0.9045454545454545,19.29431818181818,-1487,0.0,0.5510086455331412
False,2022,4,1,25,25,False,863368,0.007680253349226965,0.77,863368.0,863368.0,863368.0,1366392.0,1366392.0,66,1349.0,5.015151515151516,5.257575757575758,1.2272727272727273,0.25757575757575757,1.121212121212121,1.0757575757575757,2.1363636363636362,2.2,3.7,0.0,0.015151515151515152,2.1515151515151514,3.6515151515151514,0.7121212121212122,1.5909090909090908,0.587,0.0,0.5892116182572614,0.448,0.087,1.14,18.5,0.094,0.15,0.121,16.2,0.113,102.8,111.7,-8.9,102.6,110.7,-8.1,100.01,2782,57,24,284,478,419,1286,-4.181818181818182,53,1029.0,7.415094339622642,5.811320754716981,0.9433962264150944,0.18867924528301888,0.9245283018867925,0.9056603773584906,2.188679245283019,2.8,5.2,0.0,0.0,2.849056603773585,5.245283018867925,1.7169811320754718,2.849056603773585,0.543,0.0,0.5431654676258992,0.603,0.079,1.04,11.2,0.112,0.178,0.145,10.8,0.168,104.1,110.8,-6.6,103.9,108.9,-5.0,97.31,2059,48,22,298,349,273,1064,-2.8867924528301887,80,255,DRC,Center,2011,1.0,7.0,11083,880,5.004545454545455,5.814772727272727,0.6647727272727273,0.2681818181818182,1.2511363636363637,0.9045454545454545,19.29431818181818,-1487,0.0,0.5510086455331412
False,2023,5,1,25,25,False,1836090,0.014848489749706846,1.48,1836090.0,1836090.0,1836090.0,2905851.0,2905851.0,36,506.0,5.833333333333333,4.638888888888889,0.6388888888888888,0.3333333333333333,0.7222222222222222,0.6944444444444444,1.9444444444444444,2.4,4.0,0.0,0.0,2.388888888888889,4.027777777777778,1.0555555555555556,1.9722222222222223,0.593,0.0,0.593103448275862,0.535,0.064,0.92,10.3,0.117,0.207,0.161,11.2,0.167,111.8,106.2,5.6,110.8,107.7,3.0,99.17,1045,30,7,168,152,106,410,1.4444444444444444,66,1349.0,5.015151515151516,5.257575757575758,1.2272727272727273,0.25757575757575757,1.121212121212121,1.0757575757575757,2.1363636363636362,2.2,3.7,0.0,0.015151515151515152,2.1515151515151514,3.6515151515151514,0.7121212121212122,1.5909090909090908,0.587,0.0,0.5892116182572614,0.448,0.087,1.14,18.5,0.094,0.15,0.121,16.2,0.113,102.8,111.7,-8.9,102.6,110.7,-8.1,100.01,2782,57,24,284,478,419,1286,-4.181818181818182,80,255,DRC,Center,2011,1.0,7.0,11448,880,5.004545454545455,5.814772727272727,0.6647727272727273,0.2681818181818182,1.2511363636363637,0.9045454545454545,19.29431818181818,-1487,0.0,0.5510086455331412
