" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Martin                     Jarell Martin","PF","25","$7,248,666","6.64%","","","","",""
"2","Vazquez                     Fran Vazquez","C","36","$4,028,400","3.69%","","","","","1st Round Rookie Scale"
"3","Okeke                     Chuma Okeke","PF","21","$3,121,080","2.86%","","","","",""
"4","Afflalo                     Arron Afflalo","SG","34","$1,620,564","1.48%","","","","",""
"5","Speights                     Marreese Speights","PF","32","$1,620,564","1.48%","","","","",""
"6","Caupain                     Troy Caupain","PG","24","$1,443,842","1.32%","","","","",""

