" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Briscoe                     Isaiah Briscoe","PG","22","$838,464","0.82%","$838,464","$838,464","$838,464","'-"
"2","Mack                     Shelvin Mack","PG","28","$641,574","0.63%","$641,574","$641,574","$641,574","'-"
"3","Watson                     C.J. Watson","PG","34","$333,333","0.33%","$333,333","$333,333","$333,333","'-"
"4","Carter-Williams                     Michael Carter-Williams","PG","27","$85,458","0.08%","$85,458","$85,458","$99,290","$99,290"
"5","Carter-Williams                     Michael Carter-Williams","PG","27","$85,458","0.08%","$85,458","$85,458","$99,290","$99,290"

