" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bryant                     Kobe Bryant","SF","36","$23,500,000","37.26%","$23,500,000","$23,500,000","$23,500,000","'-","2016"
"2","Hill                     Jordan Hill","C","27","$9,000,000","14.27%","$9,000,000","$9,000,000","$9,000,000","'-","2015"
"3","Lin                     Jeremy Lin","PG","26","$8,374,646","13.28%","$8,374,646","$8,374,646","$14,898,938","$14,898,938","2015"
"4","Young                     Nick Young","SG","29","$4,994,420","7.92%","$4,994,420","$4,994,420","$4,994,420","'-","2018"
"5","Boozer                     Carlos Boozer","PF","33","$3,251,000","5.16%","$3,251,000","$3,251,000","$3,251,000","'-","2015"
"6","Randle                     Julius Randle","PF","20","$2,997,360","4.75%","$2,997,360","$2,997,360","$2,997,360","$2,997,360","2028"
"7","Kelly                     Ryan Kelly","PF","23","$1,650,000","2.62%","$1,650,000","$1,650,000","$1,650,000","$1,650,000","2016"
"8","Davis                     Ed Davis","PF","25","$981,084","1.56%","$981,084","$981,084","$981,084","$981,084","2015"
"9","Price                     Ronnie Price","PG","31","$915,243","1.45%","$915,243","$915,243","$1,316,809","'-","2015"
"10","Ellington                     Wayne Ellington","SG","27","$915,243","1.45%","$915,243","$915,243","$1,063,384","$1,063,384","2015"
"11","Johnson                     Wesley Johnson","SF","27","$915,243","1.45%","$915,243","$915,243","$981,084","$981,084","2015"
"12","Sacre                     Robert Sacre","C","25","$915,243","1.45%","$915,243","$915,243","$915,243","'-","2016"
"13","Clarkson                     Jordan Clarkson","PG","22","$507,336","0.80%","$507,336","$507,336","$507,336","$507,336","2026"
"14","Black                     Tarik Black","PF","23","$507,336","0.80%","$507,336","$507,336","$507,336","'-","2016"
"15","Brown                     Jabari Brown","SG","22","$44,765","0.07%","$44,765","$44,765","$44,765","'-","2016"
"16","Blue                     Vander Blue","SG","22","$14,409","0.02%","$14,409","$14,409","$14,409","'-","2015"

