" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Korkmaz                     Furkan Korkmaz","SG","19","$1,225,520","1.30%","","","","",""
"2","Mullens                     B.J. Mullens","PF","27","$980,431","1.04%","","","","",""
"3","Jenkins                     Charles Jenkins","PG","27","$980,431","1.04%","","","","",""

