" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Adams                     Steven Adams","C","28","$17,073,171","15.19%","$17,073,171","$17,073,171","$17,073,171","$17,073,171","2028"
"2","Brooks                     Dillon Brooks","SF","26","$12,200,000","10.85%","$12,200,000","$12,200,000","$12,200,000","$12,200,000","2027"
"3","Anderson                     Kyle Anderson","PF","28","$9,937,150","8.84%","$9,937,150","$9,937,150","$9,937,150","$9,937,150","2027"
"4","Morant                     Ja Morant","PG","22","$9,603,360","8.54%","$9,603,360","$9,603,360","$9,603,360","$9,603,360","2028"
"5","Jackson Jr.                     Jaren Jackson Jr.","PF","22","$9,180,560","8.17%","$9,180,560","$9,180,560","$9,180,560","$9,180,560","2030"
"6","Melton                     De'Anthony Melton","SG","23","$8,805,976","7.83%","$8,805,976","$8,805,976","$8,805,976","$8,805,976","2027"
"7","Jones                     Tyus Jones","PG","25","$8,376,286","7.45%","$8,376,286","$8,376,286","$8,376,286","$7,600,000","2026"
"8","Culver                     Jarrett Culver","SG","22","$6,395,160","5.69%","$6,395,160","$6,395,160","$6,395,160","$6,395,160","2022"
"9","Williams                     Ziaire Williams","SF","20","$4,373,040","3.89%","$4,373,040","$4,373,040","$4,373,040","$4,373,040","2027"
"10","Clarke                     Brandon Clarke","PF","25","$2,726,880","2.43%","$2,726,880","$2,726,880","$2,726,880","$2,726,880","2027"
"11","Konchar                     John Konchar","SG","25","$2,200,000","1.96%","$2,200,000","$2,200,000","$2,200,000","$2,200,000","2027"
"12","Bane                     Desmond Bane","SG","23","$2,033,160","1.81%","$2,033,160","$2,033,160","$2,033,160","$2,033,160","2029"
"13","Aldama                     Santi Aldama","C","21","$1,994,520","1.77%","$1,994,520","$1,994,520","$1,994,520","$1,994,520","2028"
"14","Tillie                     Killian Tillie","PF","23","$1,901,625","1.69%","$1,901,625","$1,901,625","$1,901,625","$1,901,625","2023"
"15","Tillman                     Xavier Tillman","PF","23","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2024"
"16","Terry                     Tyrell Terry","PG","21","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Pons                     Yves Pons","G","22","Two-Way","'-","'-","'-","'-","'-","2022"

