" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Aldridge                     LaMarcus Aldridge","PF","28","$14,878,000","25.35%","$14,878,000","$14,878,000","$14,878,000","$14,878,000","2015"
"2","Batum                     Nicolas Batum","SF","25","$11,295,250","19.25%","$11,295,250","$11,295,250","$11,295,250","$11,295,250","2027"
"3","Matthews                     Wesley Matthews","SG","27","$6,875,480","11.72%","$6,875,480","$6,875,480","$5,737,480","$5,737,480","2015"
"4","Lopez                     Robin Lopez","C","25","$5,904,261","10.06%","$5,904,261","$5,904,261","$5,904,261","$5,119,761","2015"
"5","Robinson                     Thomas Robinson","PF","22","$3,526,440","6.01%","$3,526,440","$3,526,440","$3,526,440","'-","2015"
"6","Lillard                     Damian Lillard","PG","23","$3,202,920","5.46%","$3,202,920","$3,202,920","$3,202,920","$3,202,920","2028"
"7","Wright                     Dorell Wright","SF","28","$3,000,000","5.11%","$3,000,000","$3,000,000","$3,000,000","'-","2015"
"8","Freeland                     Joel Freeland","PF","26","$2,897,976","4.94%","$2,897,976","$2,897,976","$2,897,976","'-","2015"
"9","Williams                     Mo Williams","PG","31","$2,652,000","4.52%","$2,652,000","$2,652,000","$2,652,000","'-","2014"
"10","McCollum                     C.J. McCollum","SG","22","$2,316,720","3.95%","$2,316,720","$2,316,720","$2,316,720","$2,316,720","2026"
"11","Leonard                     Meyers Leonard","C","21","$2,222,160","3.79%","$2,222,160","$2,222,160","$2,222,160","$2,222,160","2016"
"12","Claver                     Victor Claver","SF","25","$1,330,000","2.27%","$1,330,000","$1,330,000","$1,330,000","'-","2015"
"13","Watson                     Earl Watson","PG","34","$884,293","1.51%","$884,293","$884,293","$1,399,507","'-","2014"
"14","Crabbe                     Allen Crabbe","SG","21","$825,000","1.41%","$825,000","$825,000","$825,000","$825,000","2016"
"15","Barton                     Will Barton","SG","23","$788,872","1.34%","$788,872","$788,872","$788,872","$788,872","2015"
"16","Roy                     Brandon Roy","SG","29","'-","'-","'-","'-","$17,888,932","'-",""

