" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Randle                     Julius Randle","PF","26","$20,790,000","19.05%","$20,790,000","$20,790,000","$20,790,000","$18,900,000","2028"
"2","Barrett                     R.J. Barrett","SG","20","$8,231,760","7.54%","$8,231,760","$8,231,760","$8,231,760","$8,231,760","2027"
"3","Rose                     Derrick Rose","PG","32","$7,682,927","7.04%","$7,682,927","$7,682,927","$5,157,033","$7,682,927","2021"
"4","Ntilikina                     Frank Ntilikina","PG","22","$6,176,578","5.66%","$6,176,578","$6,176,578","$6,176,578","$6,176,578","2021"
"5","Burks                     Alec Burks","SG","29","$6,000,000","5.50%","$6,000,000","$6,000,000","$6,000,000","$6,000,000","2021"
"6","Noel                     Nerlens Noel","C","26","$5,000,000","4.58%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2021"
"7","Toppin                     Obi Toppin","PF","22","$4,862,040","4.45%","$4,862,040","$4,862,040","$4,862,040","$4,862,040","2028"
"8","Payton                     Elfrid Payton","PG","26","$4,767,000","4.37%","$4,767,000","$4,767,000","$4,767,000","$4,767,000","2021"
"9","Knox                     Kevin Knox","SF","21","$4,588,680","4.20%","$4,588,680","$4,588,680","$4,588,680","$4,588,680","2022"
"10","Bullock                     Reggie Bullock","SF","29","$4,200,000","3.85%","$4,200,000","$4,200,000","$4,200,000","$4,200,000","2021"
"11","Vildoza                     Luca Vildoza","PG","25","$3,500,000","3.21%","$3,500,000","$3,500,000","$3,500,000","$3,500,000","2024"
"12","Quickley                     Immanuel Quickley","PG","21","$2,105,520","1.93%","$2,105,520","$2,105,520","$2,105,520","$2,105,520","2029"
"13","Robinson                     Mitchell Robinson","C","22","$1,663,861","1.52%","$1,663,861","$1,663,861","$1,663,861","$1,663,861","2026"
"14","Gibson                     Taj Gibson","C","35","$1,442,968","1.32%","$1,442,968","$1,442,968","$2,283,684","$2,283,684","2021"
"15","Pelle                     Norvel Pelle","PF","27","$500,000","0.46%","$500,000","$500,000","$500,000","$500,000","2023"
"16","Harper                     Jared Harper","PG","23","Two-Way","'-","'-","'-","'-","'-","2021"
"17","Pinson                     Theo Pinson","SG","25","Two-Way","'-","'-","'-","'-","'-","2021"

