" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Bynum                     Andrew Bynum","C","26","$6,000,000","10.23%","$6,000,000","$6,000,000","$6,000,000","'-"
"2","Shengelia                     Tornike Shengelia","SF","22","$788,872","1.34%","$788,872","$788,872","$788,872","'-"
"3","James                     Mike James","PG","38","$419,852","0.72%","$419,852","$419,852","'-","'-"
"4","Hamilton                     Richard Hamilton","SG","35","$333,334","0.57%","$333,334","$333,334","$333,334","'-"
"5","Martin                     Cartier Martin","PF","29","$60,437","0.10%","$60,437","$60,437","$60,437","'-"
"6","Martin                     Cartier Martin","PF","29","$60,437","0.10%","$60,437","$60,437","$60,437","'-"
"7","James                     Mike James","PG","38","$52,017","0.09%","$52,017","$52,017","'-","'-"
"8","Varnado                     Jarvis Varnado","PF","25","$46,404","0.08%","$46,404","$46,404","$46,404","'-"

