" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Davis                     Anthony Davis","C","32","$54,126,450","35.00%","$54,126,450","$54,126,450","$21,152,866","$54,126,450","2028"
"2","Young                     Trae Young","PG","27","$46,394,100","30.00%","$46,394,100","$46,394,100","$24,850,391","$45,999,660","2027"
"3","Sarr                     Alex Sarr","PF","20","$11,808,240","7.64%","$11,808,240","$11,808,240","$11,808,240","$11,808,240","2028"
"4","Johnson                     Tre Johnson","SG","19","$8,237,640","5.33%","$8,237,640","$8,237,640","$8,237,640","$8,237,640","2029"
"5","Coulibaly                     Bilal Coulibaly","SF","21","$7,275,600","4.70%","$7,275,600","$7,275,600","$7,275,600","$7,275,600","2027"
"6","Hardy                     Jaden Hardy","SG","23","$6,000,000","3.88%","$6,000,000","$6,000,000","$2,344,828","$6,000,000","2028"
"7","Russell                     D'Angelo Russell","PG","29","$5,685,000","3.68%","$5,685,000","$5,685,000","$2,221,724","$5,685,000","2027"
"8","Carrington                     Bub Carrington","PG","20","$4,677,600","3.02%","$4,677,600","$4,677,600","$4,677,600","$4,677,600","2028"
"9","Whitmore                     Cam Whitmore","SF","21","$3,539,760","2.29%","$3,539,760","$3,539,760","$3,539,760","$3,539,760","2027"
"10","Riley                     Will Riley","SF","19","$3,512,520","2.27%","$3,512,520","$3,512,520","$3,512,520","$3,512,520","2029"
"11","George                     Kyshawn George","SG","22","$2,966,760","1.92%","$2,966,760","$2,966,760","$2,966,760","$2,966,760","2028"
"12","Champagnie                     Justin Champagnie","SF","24","$2,349,578","1.52%","$2,349,578","$2,349,578","$2,349,578","$2,349,578","2028"
"13","Gill                     Anthony Gill","PF","33","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,667,947","$2,667,947","2026"
"14","Williams                     Alondes Williams","G","26","$131,970","0.09%","$131,970","$131,970","$136,717","$136,717",""
"15","Richmond                     Kadary Richmond","SG","24","$73,153","0.05%","$73,153","$131,970","$73,153","$73,153",""

