" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Lillard                     Damian Lillard","PG","26","$24,328,425","25.84%","$24,328,425","$24,328,425","$24,328,425","$24,328,425","2028"
"2","Crabbe                     Allen Crabbe","SG","24","$18,500,000","19.65%","$18,500,000","$18,500,000","$18,500,000","$18,500,000","2020"
"3","Turner                     Evan Turner","SF","28","$16,393,443","17.41%","$16,393,443","$16,393,443","$16,393,443","$16,393,443","2020"
"4","Harkless                     Maurice Harkless","SF","23","$9,488,764","10.08%","$9,488,764","$9,488,764","$9,488,764","$8,988,764","2020"
"5","Leonard                     Meyers Leonard","PF","24","$9,213,483","9.79%","$9,213,483","$9,213,483","$9,213,483","$9,213,483","2020"
"6","Aminu                     Al-Farouq Aminu","PF","26","$7,680,965","8.16%","$7,680,965","$7,680,965","$7,680,965","$7,680,965","2019"
"7","Ezeli                     Festus Ezeli","C","27","$7,400,000","7.86%","$7,400,000","$7,400,000","$7,400,000","$7,400,000","2018"
"8","Davis                     Ed Davis","PF","27","$6,666,667","7.08%","$6,666,667","$6,666,667","$6,666,667","$6,666,667","2018"
"9","McCollum                     C.J. McCollum","SG","25","$3,219,579","3.42%","$3,219,579","$3,219,579","$3,219,579","$3,219,579","2026"
"10","Vonleh                     Noah Vonleh","PF","21","$2,751,360","2.92%","$2,751,360","$2,751,360","$2,751,360","$2,751,360","2018"
"11","Nurkic                     Jusuf Nurkic","C","22","$1,921,320","2.04%","$1,921,320","$1,921,320","$666,811","$1,921,320","2026"
"12","Napier                     Shabazz Napier","PG","25","$1,350,120","1.43%","$1,350,120","$1,350,120","$1,350,120","$1,350,120","2018"
"13","Connaughton                     Pat Connaughton","SG","24","$874,636","0.93%","$874,636","$874,636","$874,636","$874,636","2026"
"14","Layman                     Jake Layman","SF","22","$600,000","0.64%","$600,000","$600,000","$600,000","$600,000","2019"
"15","Quarterman                     Tim Quarterman","PG","22","$543,471","0.58%","$543,471","$980,431","$543,471","$543,471","2018"

