" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Batum                     Nicolas Batum","SF","31","$25,565,217","23.42%","$25,565,217","$25,565,217","$23,967,391","$25,565,217","2027"
"2","Rozier                     Terry Rozier","PG","25","$19,894,737","18.23%","$19,894,737","$19,894,737","$18,651,316","$19,894,737","2026"
"3","Biyombo                     Bismack Biyombo","C","27","$17,000,000","15.58%","$18,000,000","$17,000,000","$15,937,500","$17,000,000","2026"
"4","Zeller                     Cody Zeller","C","27","$14,471,910","13.26%","$14,471,910","$14,471,910","$13,567,416","$14,471,910","2021"
"5","Monk                     Malik Monk","SG","21","$4,028,400","3.69%","$4,028,400","$4,028,400","$3,776,625","$4,028,400","2028"
"6","Washington                     PJ Washington","PF","21","$3,831,840","3.51%","$3,831,840","$3,831,840","$3,592,350","$3,831,840","2030"
"7","Bridges                     Miles Bridges","SF","21","$3,755,400","3.44%","$3,755,400","$3,755,400","$3,520,688","$3,755,400","2027"
"8","Hernangomez                     Willy Hernangomez","C","25","$1,676,735","1.54%","$1,676,735","$1,676,735","$1,571,939","$1,676,735","2020"
"9","Bacon                     Dwayne Bacon","SF","24","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,618,520","2020"
"10","Graham                     Devonte' Graham","PG","24","$1,416,852","1.30%","$1,416,852","$1,416,852","$1,328,299","$1,416,852","2021"
"11","Martin                     Cody Martin","SF","24","$1,173,310","1.08%","$1,173,310","$1,173,310","$1,099,978","$1,173,310","2022"
"12","McDaniels                     Jalen McDaniels","SF","22","$898,310","0.82%","$898,310","$1,620,564","$842,166","$898,310","2023"
"13","Martin                     Caleb Martin","SF","24","$898,310","0.82%","$898,310","$1,620,564","$842,166","$898,310","2022"
"14","Simmons                     Kobi Simmons","PG","22","Two-Way","'-","'-","'-","'-","'-",""
"15","Spalding                     Ray Spalding","PF","22","Two-Way","'-","'-","'-","'-","'-","2021"

