" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Clark                     Gary Clark","PF","26","$2,000,000","1.83%","$2,000,000","$2,000,000","$726,027","'-"
"2","Rivers                     Austin Rivers","SG","28","$110,998","0.10%","$110,998","$110,998","$158,907","$158,907"

