"Player (4)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Hamilton                   Jordan Hamilton","SF","25","","$1,015,421","1.45%","'-","","","",""
"Udoh                   Ekpe Udoh","PF","28","","$947,276","1.35%","'-","","","",""
"Davis                   Glen Davis","PF","30","","$947,276","1.35%","'-","","","",""
"Turkoglu                   Hedo Turkoglu","SF","36","","$947,276","1.35%","$947,276","","","",""

