" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Dedmon                     Dewayne Dedmon","C","35","$2,748,674","1.96%","$2,748,674","$2,748,674","$2,748,674","'-"
"2","Moore Jr.                     Wendell Moore Jr.","SG","23","$2,537,040","1.80%","$2,537,040","$2,537,040","$2,537,040","'-"
"3","Reed                     Paul Reed","C","25","$2,485,563","1.77%","$2,485,563","$2,485,563","$2,485,563","'-"
"4","McCoy                     Javante McCoy","G","27","$47,265","0.03%","$47,265","$47,265","$47,265","'-"

