" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Towns                     Karl-Anthony Towns","C","25","$29,467,800","27.00%","$29,467,800","$29,467,800","$29,467,800","$29,467,800","2028"
"2","Russell                     D'Angelo Russell","PG","24","$28,649,250","26.25%","$28,649,250","$28,649,250","$28,649,250","'-","2027"
"3","Rubio                     Ricky Rubio","PG","30","$17,000,000","15.58%","$17,000,000","$17,000,000","$17,000,000","$17,000,000","2022"
"4","Beasley                     Malik Beasley","SG","24","$13,425,895","12.30%","$13,425,895","$12,601,613","$13,625,895","$13,325,895","2024"
"5","Edwards                     Anthony Edwards","SG","19","$9,757,440","8.94%","$9,757,440","$9,757,440","$9,757,440","$9,757,440","2029"
"6","Hernangomez                     Juancho Hernangomez","PF","25","$6,493,000","5.95%","$6,493,000","$6,493,000","$6,493,000","$5,718,000","2023"
"7","Culver                     Jarrett Culver","SG","21","$6,104,280","5.59%","$6,104,280","$6,104,280","$6,104,280","$6,104,280","2022"
"8","Davis                     Ed Davis","C","31","$5,005,350","4.59%","$5,005,350","$5,005,350","$5,005,350","$5,005,350","2021"
"9","Layman                     Jake Layman","SF","26","$3,761,085","3.45%","$3,761,085","$3,761,085","$3,761,085","$3,761,085","2022"
"10","Okogie                     Josh Okogie","SG","22","$2,651,040","2.43%","$2,651,040","$2,651,040","$2,651,040","$2,651,040","2022"
"11","McDaniels                     Jaden McDaniels","PF","20","$1,964,760","1.80%","$1,964,760","$1,964,760","$1,964,760","$1,964,760","2029"
"12","Vanderbilt                     Jarred Vanderbilt","PF","21","$1,663,861","1.52%","$1,663,861","$1,663,861","$1,663,861","$1,663,861","2028"
"13","Reid                     Naz Reid","C","21","$1,517,981","1.39%","$1,517,981","$1,701,593","$1,517,981","$1,517,981","2030"
"14","Nowell                     Jaylen Nowell","SG","21","$1,517,981","1.39%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2023"
"15","McLaughlin                     Jordan McLaughlin","PG","24","Two-Way","'-","'-","'-","'-","'-","2026"

