" ","Player (14)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Fox                     De'Aaron Fox","PG","28","$37,096,620","23.99%","$37,096,620","$37,096,620","$37,096,620","$37,096,620","2030"
"2","Vassell                     Devin Vassell","SG","25","$27,000,000","17.46%","$29,200,000","$27,000,000","$27,000,000","$27,000,000","2029"
"3","Barnes                     Harrison Barnes","PF","33","$19,000,000","12.29%","$19,000,000","$19,000,000","$19,000,000","$19,000,000","2026"
"4","Johnson                     Keldon Johnson","SF","26","$17,500,000","11.32%","$19,000,000","$17,500,000","$17,500,000","$17,500,000","2027"
"5","Olynyk                     Kelly Olynyk","PF","34","$13,445,122","8.69%","$13,445,122","$13,445,122","$13,445,122","$13,445,122","2026"
"6","Wembanyama                     Victor Wembanyama","C","22","$13,376,880","8.65%","$13,376,880","$13,376,880","$13,376,880","$13,376,880","2027"
"7","Harper                     Dylan Harper","PG","19","$12,370,320","8.00%","$12,370,320","$12,370,320","$12,370,320","$12,370,320","2029"
"8","Kornet                     Luke Kornet","C","30","$11,000,000","7.11%","$11,000,000","$11,000,000","$11,000,000","$11,000,000","2029"
"9","Castle                     Stephon Castle","PG","21","$9,560,520","6.18%","$9,560,520","$9,560,520","$9,560,520","$9,560,520","2028"
"10","Bryant                     Carter Bryant","PF","20","$4,900,320","3.17%","$4,900,320","$4,900,320","$4,900,320","$4,900,320","2029"
"11","Champagnie                     Julian Champagnie","SF","24","$3,000,000","1.94%","$3,000,000","$3,000,000","$3,000,000","$3,000,000","2027"
"12","Biyombo                     Bismack Biyombo","C","33","$2,296,274","1.48%","$2,296,274","$2,296,274","$3,634,153","$3,634,153","2026"
"13","McLaughlin                     Jordan McLaughlin","PG","29","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,874,436","$2,874,436","2026"
"14","Waters III                     Lindy Waters III","SF","28","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,461,463","$500,000","2026"

