" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Butler                     Jimmy Butler","SF","32","$36,016,200","32.04%","$36,016,200","$36,016,200","$36,016,200","$36,016,200","2027"
"2","Adebayo                     Bam Adebayo","C","24","$28,103,500","25.00%","$28,103,500","$28,103,500","$28,103,500","$28,103,500","2029"
"3","Lowry                     Kyle Lowry","PG","35","$26,984,128","24.00%","$26,984,128","$26,984,128","$26,984,128","$26,984,128","2024"
"4","Robinson                     Duncan Robinson","SF","27","$15,650,000","13.92%","$15,650,000","$15,650,000","$15,650,000","$15,650,000","2028"
"5","Tucker                     P.J. Tucker","PF","36","$7,000,000","6.23%","$7,000,000","$7,000,000","$7,000,000","$7,000,000","2023"
"6","Herro                     Tyler Herro","SG","22","$4,004,280","3.56%","$4,004,280","$4,004,280","$4,004,280","$4,004,280","2027"
"7","Haslem                     Udonis Haslem","PF","41","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,641,691","$2,641,691","2022"
"8","Morris                     Markieff Morris","PF","32","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,641,691","$2,641,691","2022"
"9","Oladipo                     Victor Oladipo","SG","29","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,389,641","$2,389,641","2022"
"10","Dedmon                     Dewayne Dedmon","C","32","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,389,641","$2,389,641","2022"
"11","Vincent                     Gabe Vincent","PG","25","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,669,178","$1,669,178","2026"
"12","Strus                     Max Strus","SG","25","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,669,178","$1,669,178","2027"
"13","Yurtseven                     Omer Yurtseven","C","23","$1,489,065","1.32%","$1,489,065","$1,489,065","$1,489,065","$1,489,065","2023"
"14","Martin                     Caleb Martin","SF","26","$527,615","0.47%","$527,615","$527,615","$527,615","$527,615","2022"
"15","Highsmith                     Haywood Highsmith","F","25","$290,967","0.26%","$290,967","$326,161","$290,967","$290,967","2026"
"16","Mulder                     Mychal Mulder","G","27","Two-Way","'-","'-","'-","'-","'-","2023"
"17","Smart                     Javonte Smart","G","22","Two-Way","'-","'-","'-","'-","'-","2023"

