" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","McLemore                     Ben McLemore","SG","25","$5,460,000","5.36%","$5,460,000","$5,460,000","$5,460,000","'-"
"2","Barnes                     Matt Barnes","SF","38","$2,133,542","2.09%","$2,133,542","$2,133,542","$2,133,542","'-"
"3","Papagiannis                     Georgios Papagiannis","C","21","$2,000,400","1.96%","$2,000,400","$2,000,400","$2,000,400","'-"
"4","Davis                     Deyonta Davis","C","22","$1,544,951","1.52%","$1,544,951","$1,544,951","$1,544,951","'-"
"5","Butler                     Caron Butler","SF","38","$517,220","0.51%","$517,220","$517,220","$517,220","'-"
"6","Brewer                     Corey Brewer","SG","32","$85,458","0.08%","$85,458","$85,458","$135,248","$135,248"
"7","Demps                     Cody Demps","F","26","$47,371","0.05%","$47,371","$85,458","$47,371","$47,371"

