" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Love                     Kevin Love","C","25","$14,693,906","25.04%","$14,693,906","$14,693,906","$14,693,906","$14,693,906","2026"
"2","Pekovic                     Nikola Pekovic","C","28","$12,100,000","20.62%","$12,100,000","$12,100,000","$12,100,000","'-","2018"
"3","Martin                     Kevin Martin","SG","31","$6,500,000","11.08%","$6,500,000","$6,500,000","$6,500,000","'-","2017"
"4","Budinger                     Chase Budinger","SF","25","$5,000,000","8.52%","$5,000,000","$5,000,000","$5,000,000","'-","2016"
"5","Barea                     Jose Barea","PG","29","$4,687,000","7.99%","$4,687,000","$4,687,000","$4,687,000","$4,687,000","2014"
"6","Mbah a Moute                     Luc Richard Mbah a Moute","PF","27","$4,588,384","7.82%","$4,588,384","$4,588,384","$4,161,903","'-","2015"
"7","Brewer                     Corey Brewer","SG","27","$4,500,000","7.67%","$4,500,000","$4,500,000","$4,500,000","$4,500,000","2016"
"8","Rubio                     Ricky Rubio","PG","23","$3,678,358","6.27%","$3,678,358","$3,678,358","$3,678,358","$3,678,358",""
"9","Shved                     Alexey Shved","PG","25","$3,150,000","5.37%","$3,150,000","$3,150,000","$3,150,000","'-","2015"
"10","Cunningham                     Dante Cunningham","PF","26","$2,180,000","3.72%","$2,180,000","$2,180,000","$2,180,000","'-","2014"
"11","Muhammad                     Shabazz Muhammad","SF","21","$1,887,120","3.22%","$1,887,120","$1,887,120","$1,887,120","'-","2017"
"12","Turiaf                     Ronny Turiaf","C","31","$1,500,000","2.56%","$1,500,000","$1,500,000","$1,500,000","'-","2015"
"13","Dieng                     Gorgui Dieng","C","24","$1,352,640","2.31%","$1,352,640","$1,352,640","$1,352,640","$1,352,640",""
"14","Hummel                     Robbie Hummel","SF","24","$490,180","0.84%","$490,180","$490,180","$490,180","'-","2014"
"15","Jeffers                     Othyus Jeffers","PG","28","$46,816","0.08%","$46,816","$46,816","$46,816","'-","2014"
"16","Milicic                     Darko Milicic","PF","28","'-","'-","'-","'-","$1,755,000","'-",""

