" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hield                     Buddy Hield","SG","29","$23,073,234","20.53%","$25,558,709","$23,073,234","$8,475,925","$22,477,272","2024"
"2","Brogdon                     Malcolm Brogdon","PG","29","$21,700,000","19.30%","$21,700,000","$21,700,000","$21,700,000","$21,700,000",""
"3","Turner                     Myles Turner","C","25","$18,000,000","16.01%","$20,000,000","$18,000,000","$18,000,000","$17,500,000","2029"
"4","Rubio                     Ricky Rubio","PG","31","$17,800,000","15.83%","$17,800,000","$17,800,000","$6,444,828","$17,800,000","2022"
"5","Warren                     T.J. Warren","SF","28","$12,690,000","11.29%","$13,440,000","$12,690,000","$12,690,000","$12,690,000","2022"
"6","McConnell                     T.J. McConnell","PG","29","$7,500,000","6.67%","$7,900,000","$7,500,000","$7,500,000","$7,500,000","2029"
"7","Smith                     Jalen Smith","PF","21","$4,458,000","3.97%","$4,458,000","$4,458,000","$1,511,621","$4,458,000","2027"
"8","Haliburton                     Tyrese Haliburton","PG","21","$4,023,600","3.58%","$4,023,600","$4,023,600","$1,410,572","$4,023,600","2029"
"9","Duarte                     Chris Duarte","SG","24","$3,749,400","3.34%","$3,749,400","$3,749,400","$3,749,400","$3,749,400","2025"
"10","Bitadze                     Goga Bitadze","C","22","$3,098,400","2.76%","$3,098,400","$3,098,400","$3,098,400","$3,098,400","2027"
"11","Jackson                     Isaiah Jackson","PF","20","$2,451,240","2.18%","$2,451,240","$2,451,240","$2,451,240","$2,451,240","2028"
"12","Brissett                     Oshae Brissett","SF","23","$1,701,593","1.51%","$1,701,593","$1,701,593","$1,701,593","$1,701,593","2023"
"13","Washington Jr.                     Duane Washington Jr.","PG","21","$950,000","0.85%","$950,000","$950,000","$950,000","$950,000","2024"
"14","Stephenson                     Lance Stephenson","SG","31","$642,731","0.57%","$642,731","$642,731","$924,730","$924,730","2022"
"15","Taylor                     Terry Taylor","SF","22","$600,000","0.53%","$600,000","$600,000","$600,000","$600,000","2024"
"16","York                     Gabe York","SG","28","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Hinton                     Nate Hinton","SG","22","Two-Way","'-","'-","'-","'-","'-","2022"

