" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Dudley                     Jared Dudley","SF","39","$2,087,519","1.48%","","","","","Early Bird"
"2","Anthony                     Carmelo Anthony","PF","40","$2,087,519","1.48%","","","","","Non-Bird"
"3","Howard                     Dwight Howard","C","39","$2,087,519","1.48%","","","","","Non-Bird"
"4","Ellington                     Wayne Ellington","SG","37","$2,087,519","1.48%","","","","","Non-Bird"
"5","Bradley                     Avery Bradley","PG","34","$2,087,519","1.48%","","","","","Non-Bird"
"6","Waiters                     Dion Waiters","SG","33","$2,087,519","1.48%","","","","","Non-Bird"

