" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jefferson                     Al Jefferson","C","28","$15,000,000","25.84%","$15,000,000","$15,000,000","$15,000,000","$15,000,000","2013"
"2","Millsap                     Paul Millsap","PF","27","$8,603,633","14.82%","$8,603,633","$8,603,633","$8,603,633","'-","2013"
"3","Williams                     Mo Williams","PG","30","$8,500,000","14.64%","$8,500,000","$8,500,000","$8,500,000","'-","2013"
"4","Williams                     Marvin Williams","PF","26","$8,287,500","14.28%","$8,287,500","$8,287,500","$8,287,500","'-","2014"
"5","Favors                     Derrick Favors","PF","21","$4,753,320","8.19%","$4,753,320","$4,753,320","$4,753,320","$4,753,320",""
"6","Freedom                     Enes Freedom","C","20","$4,319,280","7.44%","$4,319,280","$4,319,280","$4,319,280","$4,319,280","2015"
"7","Hayward                     Gordon Hayward","SF","22","$2,709,720","4.67%","$2,709,720","$2,709,720","$2,709,720","'-","2014"
"8","Foye                     Randy Foye","SG","29","$2,500,000","4.31%","$2,500,000","$2,500,000","$2,500,000","'-","2013"
"9","Burks                     Alec Burks","SG","21","$2,111,160","3.64%","$2,111,160","$2,111,160","$2,111,160","$2,111,160",""
"10","Watson                     Earl Watson","PG","33","$2,000,000","3.45%","$2,000,000","$2,000,000","$2,000,000","'-","2013"
"11","Evans                     Jeremy Evans","SF","25","$1,794,872","3.09%","$1,794,872","$1,794,872","$1,794,872","'-","2015"
"12","Tinsley                     Jamaal Tinsley","PG","34","$1,352,181","2.33%","$1,352,181","$1,352,181","$1,352,181","'-","2013"
"13","Carroll                     DeMarre Carroll","SF","26","$885,120","1.52%","$885,120","$885,120","$885,120","$885,120","2013"
"14","Murphy                     Kevin Murphy","SG","22","$473,604","0.82%","$473,604","$473,604","$473,604","'-","2013"
"15","McNeal                     Jerel McNeal","PG","25","$53,802","0.09%","$53,802","$53,802","$53,802","'-","2013"

