" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Ellis                     Monta Ellis","SG","35","$2,245,400","2.06%","$2,245,400","$2,245,400","$2,245,400","'-"
"2","Lecque                     Jalen Lecque","PG","20","$1,517,981","1.39%","$1,517,981","$1,701,593","$1,517,981","'-"
"3","Brissett                     Oshae Brissett","SF","22","$99,020","0.09%","$99,020","$110,998","$99,020","$99,020"
"4","Brissett                     Oshae Brissett","SF","22","$99,020","0.09%","$99,020","$110,998","$99,020","$99,020"

