" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jamison                     Antawn Jamison","PF","35","$15,076,715","25.97%","$15,076,715","$15,076,715","$12,134,917","'-","2012"
"2","Varejao                     Anderson Varejao","PF","29","$7,700,000","13.27%","$7,700,000","$7,700,000","$6,197,561","'-",""
"3","Walton                     Luke Walton","SF","31","$5,680,000","9.79%","$5,680,000","$5,680,000","$4,571,707","'-","2013"
"4","Irving                     Kyrie Irving","PG","19","$5,144,280","8.86%","$5,144,280","$5,144,280","$4,140,518","$4,140,518","2028"
"5","Gibson                     Daniel Gibson","SG","25","$4,403,834","7.59%","$4,403,834","$4,403,834","$3,544,549","'-","2013"
"6","Thompson                     Tristan Thompson","C","20","$3,726,600","6.42%","$3,726,600","$3,726,600","$2,999,459","$2,999,459","2015"
"7","Parker                     Anthony Parker","SG","36","$2,250,000","3.88%","$2,250,000","$2,250,000","$1,810,976","'-","2012"
"8","Eyenga                     Christian Eyenga","PG","22","$1,097,520","1.89%","$1,097,520","$1,097,520","$883,370","'-","2012"
"9","Gee                     Alonzo Gee","SF","24","$854,389","1.47%","$854,389","$854,389","$687,679","'-","2012"
"10","Harangody                     Luke Harangody","PF","24","$613,474","1.06%","$613,474","$613,474","'-","'-","2012"
"11","Erden                     Semih Erden","C","25","$613,474","1.06%","$613,474","$613,474","'-","'-","2012"
"12","Samuels                     Samardo Samuels","C","23","$613,474","1.06%","$613,474","$613,474","'-","'-","2012"
"13","Harris                     Manny Harris","SG","22","$202,842","0.35%","$202,842","$202,842","'-","'-","2012"
"14","Kennedy                     D.J. Kennedy","SG","22","$18,445","0.03%","$18,445","$18,445","$18,445","'-","2012"
"15","Davis                     Baron Davis","PG","32","'-","'-","'-","'-","$13,900,000","'-",""

