" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Biyombo                     Bismack Biyombo","C","25","$17,000,000","17.16%","$18,000,000","$17,000,000","$17,000,000","$17,000,000","2026"
"2","Fournier                     Evan Fournier","SG","25","$17,000,000","17.16%","$17,000,000","$17,000,000","$17,000,000","$17,000,000","2021"
"3","Vucevic                     Nikola Vucevic","C","27","$12,250,000","12.36%","$12,250,000","$12,250,000","$12,250,000","$12,250,000","2019"
"4","Ross                     Terrence Ross","SG","26","$10,500,000","10.60%","$10,500,000","$10,500,000","$10,500,000","$10,500,000","2019"
"5","Augustin                     D.J. Augustin","PG","30","$7,250,000","7.32%","$7,250,000","$7,250,000","$7,250,000","$7,250,000","2020"
"6","Simmons                     Jonathon Simmons","SF","28","$6,300,000","6.36%","$6,300,000","$6,300,000","$6,300,000","$6,300,000","2020"
"7","Mack                     Shelvin Mack","PG","27","$6,000,000","6.05%","$6,000,000","$6,000,000","$6,000,000","$6,000,000","2019"
"8","Gordon                     Aaron Gordon","PF","22","$5,504,420","5.55%","$5,504,420","$5,504,420","$5,504,420","$5,504,420","2029"
"9","Isaac                     Jonathan Isaac","PF","20","$4,186,320","4.22%","$4,186,320","$4,186,320","$4,186,320","$4,186,320","2029"
"10","Hezonja                     Mario Hezonja","SG","22","$4,078,320","4.12%","$4,078,320","$4,078,320","$4,078,320","$4,078,320","2018"
"11","Afflalo                     Arron Afflalo","SG","32","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,328,652","$2,328,652","2018"
"12","Speights                     Marreese Speights","PF","30","$1,471,382","1.48%","$1,471,382","$1,471,382","$2,116,955","$2,116,955","2018"
"13","Iwundu                     Wesley Iwundu","SF","23","$1,050,000","1.06%","$1,050,000","$1,050,000","$1,050,000","$1,050,000","2020"
"14","Birch                     Khem Birch","C","25","$815,615","0.82%","$815,615","$815,615","$815,615","$815,615","2019"
"15","Purvis                     Rodney Purvis","G","23","$69,120","0.07%","$69,120","$69,120","$69,120","$69,120","2019"
"16","Artis                     Jamel Artis","SF","25","Two-Way","'-","'-","'-","'-","'-",""

