" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Lewis                     Rashard Lewis","PF","33","$13,765,000","23.71%","$13,765,000","$13,765,000","$13,765,000","'-"
"2","Carroll                     Matt Carroll","SG","32","$3,300,000","5.69%","$3,300,000","$3,300,000","$3,300,000","'-"
"3","McGuire                     Dominic McGuire","SF","27","$128,464","0.22%","$128,464","$128,464","$128,464","'-"
"4","Amundson                     Louis Amundson","PF","30","$62,912","0.11%","$62,912","$62,912","$62,912","'-"
"5","Sloan                     Donald Sloan","PG","25","$44,835","0.08%","$44,835","$44,835","$44,835","'-"
"6","Harris                     Terrel Harris","SG","25","$44,835","0.08%","$44,835","$44,835","'-","'-"
"7","Sims                     Henry Sims","C","22","$27,859","0.05%","$27,859","$27,859","$27,859","'-"

