" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Hunter                     R.J. Hunter","SG","23","$1,200,240","1.27%","$1,200,240","$1,200,240","$1,200,240","'-"
"2","Bentil                     Ben Bentil","PF","21","$250,000","0.27%","$250,000","$250,000","$250,000","'-"
"3","Lee                     Damion Lee","G","24","$50,000","0.05%","$50,000","$50,000","$50,000","'-"
"4","Georges-Hunt                     Marcus Georges-Hunt","SG","22","$25,000","0.03%","$25,000","$25,000","$25,000","'-"
"5","Jones                     Jalen Jones","SF","23","$25,000","0.03%","$25,000","$25,000","$25,000","'-"

