" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Curry                     Stephen Curry","PG","33","$45,780,966","40.73%","$45,780,966","$45,780,966","$45,780,966","$45,780,966","2027"
"2","Thompson                     Klay Thompson","SG","31","$37,980,720","33.79%","$37,980,720","$37,980,720","$37,980,720","$37,980,720","2027"
"3","Wiggins                     Andrew Wiggins","SF","26","$31,579,390","28.09%","$31,579,390","$31,579,390","$31,579,390","$31,579,390","2027"
"4","Green                     Draymond Green","PF","31","$24,026,712","21.37%","$24,026,712","$24,026,712","$24,026,712","$24,026,712","2027"
"5","Wiseman                     James Wiseman","C","20","$9,166,800","8.15%","$9,166,800","$9,166,800","$9,166,800","$9,166,800","2024"
"6","Kuminga                     Jonathan Kuminga","PF","19","$5,466,360","4.86%","$5,466,360","$5,466,360","$5,466,360","$5,466,360","2027"
"7","Looney                     Kevon Looney","C","25","$5,178,572","4.61%","$5,178,572","$5,178,572","$5,178,572","$5,178,572","2022"
"8","Moody                     Moses Moody","SG","19","$3,562,200","3.17%","$3,562,200","$3,562,200","$3,562,200","$3,562,200","2028"
"9","Poole                     Jordan Poole","SG","22","$2,161,440","1.92%","$2,161,440","$2,161,440","$2,161,440","$2,161,440","2027"
"10","Lee                     Damion Lee","SG","29","$1,910,860","1.70%","$1,910,860","$1,910,860","$1,910,860","$1,910,860","2022"
"11","Toscano-Anderson                     Juan Toscano-Anderson","SF","28","$1,701,593","1.51%","$1,701,593","$1,701,593","$1,701,593","$1,701,593","2022"
"12","Iguodala                     Andre Iguodala","SF","38","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,641,691","$2,641,691","2022"
"13","Porter Jr.                     Otto Porter Jr.","SF","28","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,389,641","$2,389,641","2022"
"14","Bjelica                     Nemanja Bjelica","PF","33","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,089,448","$2,089,448","2022"
"15","Payton II                     Gary Payton II","PG","29","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,939,350","$1,939,350","2026"
"16","Chiozza                     Chris Chiozza","PG","26","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Weatherspoon                     Quinndary Weatherspoon","SG","25","Two-Way","'-","'-","'-","'-","'-","2022"

