" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Dalembert                     Samuel Dalembert","C","30","$947,276","1.35%","$947,276","$947,276","$1,499,187","'-"
"2","N'dour                     Maurice N'dour","PF","23","$525,094","0.75%","$525,094","$525,094","$525,094","'-"
"3","Mekel                     Gal Mekel","PG","27","$315,759","0.45%","$315,759","$315,759","$315,759","'-"
"4","Wilson                     Jamil Wilson","SF","25","$50,000","0.07%","$50,000","$50,000","$50,000","'-"
"5","Ashley                     Brandon Ashley","PF","21","$50,000","0.07%","$50,000","$50,000","$50,000","'-"
"6","Famous                     Jarrid Famous","C","27","$10,000","0.01%","$10,000","$10,000","$10,000","'-"

