" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Hayward                     Gordon Hayward","SF","31","$29,925,000","26.62%","$29,925,000","$29,925,000","$29,925,000","$29,925,000","2024"
"2","Rozier                     Terry Rozier","PG","27","$17,905,263","15.93%","$17,905,263","$17,905,263","$17,905,263","$17,905,263","2026"
"3","Oubre Jr.                     Kelly Oubre Jr.","SF","26","$12,000,000","10.67%","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2026"
"4","Harrell                     Montrezl Harrell","C","28","$9,720,900","8.65%","$9,720,900","$9,720,900","$3,296,167","$9,720,900","2022"
"5","Plumlee                     Mason Plumlee","C","31","$9,248,333","8.23%","$9,248,333","$9,248,333","$8,137,500","$8,137,500","2026"
"6","Ball                     LaMelo Ball","PG","20","$8,231,760","7.32%","$8,231,760","$8,231,760","$8,231,760","$8,231,760","2029"
"7","Bridges                     Miles Bridges","SF","23","$5,421,493","4.82%","$5,421,493","$5,421,493","$5,421,493","$5,421,493","2027"
"8","Washington                     PJ Washington","PF","23","$4,215,120","3.75%","$4,215,120","$4,215,120","$4,215,120","$4,215,120","2030"
"9","Bouknight                     James Bouknight","SG","21","$4,154,400","3.70%","$4,154,400","$4,154,400","$4,154,400","$4,154,400","2025"
"10","Jones                     Kai Jones","PF","21","$2,770,560","2.46%","$2,770,560","$2,770,560","$2,770,560","$2,770,560","2025"
"11","Martin                     Cody Martin","SF","26","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2022"
"12","McDaniels                     Jalen McDaniels","SF","24","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2023"
"13","Richards                     Nick Richards","C","24","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2026"
"14","Thor                     JT Thor","PF","19","$1,250,000","1.11%","$1,250,000","$1,250,000","$1,250,000","$1,250,000","2024"
"15","Thomas                     Isaiah Thomas","PG","32","$191,860","0.17%","$191,860","$191,860","$276,039","$276,039","2022"
"16","Kulboka                     Arnoldas Kulboka","SF","24","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Lewis                     Scottie Lewis","SG","21","Two-Way","'-","'-","'-","'-","'-","2022"

