" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Love                     Kevin Love","C","30","$24,119,025","23.68%","$24,119,025","$24,119,025","$24,119,025","$24,119,025","2026"
"2","Thompson                     Tristan Thompson","C","27","$17,469,565","17.15%","$17,469,565","$17,469,565","$17,469,565","$17,469,565","2020"
"3","Smith                     J.R. Smith","SG","33","$14,720,000","14.45%","$14,720,000","$14,720,000","$14,720,000","$14,720,000","2020"
"4","Knight                     Brandon Knight","PG","27","$14,631,250","14.36%","$14,631,250","$14,631,250","$5,290,395","$14,631,250","2020"
"5","Clarkson                     Jordan Clarkson","SG","26","$12,500,000","12.27%","$12,500,000","$12,500,000","$12,500,000","$12,500,000","2026"
"6","Henson                     John Henson","PF","28","$11,327,466","11.12%","$11,327,466","$11,327,466","$7,513,747","$9,577,466","2020"
"7","Dellavedova                     Matthew Dellavedova","PG","28","$9,607,500","9.43%","$9,607,500","$9,607,500","$6,784,958","$9,607,500","2020"
"8","Sexton                     Collin Sexton","PG","20","$4,068,600","3.99%","$4,068,600","$4,068,600","$4,068,600","$4,068,600","2026"
"9","Chriss                     Marquese Chriss","PF","21","$3,206,160","3.15%","$3,206,160","$3,195,105","$1,159,289","$3,206,160","2019"
"10","Osman                     Cedi Osman","SF","23","$2,775,000","2.72%","$2,775,000","$2,775,000","$2,775,000","$2,775,000",""
"11","Nance Jr.                     Larry Nance Jr.","PF","26","$2,272,391","2.23%","$2,272,391","$2,272,391","$2,272,391","$2,272,391","2026"
"12","Zizic                     Ante Zizic","C","22","$1,952,760","1.92%","$1,952,760","$1,952,760","$1,952,760","$1,952,760","2020"
"13","Frye                     Channing Frye","PF","35","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,393,887","$2,393,887","2019"
"14","Nwaba                     David Nwaba","SG","26","$1,512,601","1.48%","$1,512,601","$1,512,601","$1,512,601","$1,512,601","2019"
"15","Stauskas                     Nik Stauskas","SG","25","$504,200","0.49%","$504,200","$504,200","$540,472","$540,472","2019"
"16","Jones                     Jalen Jones","SF","25","Two-Way","'-","'-","'-","'-","'-","2019"
"17","Blossomgame                     Jaron Blossomgame","SF","25","Two-Way","'-","'-","'-","'-","'-","2019"
"18","Adel                     Deng Adel","SF","23","Two-Way","'-","'-","'-","'-","'-","2019"

