" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Fox                     De'Aaron Fox","PG","25","$30,351,780","24.55%","$30,351,780","$30,351,780","$30,351,780","$30,351,780","2030"
"2","Sabonis                     Domantas Sabonis","PF","26","$21,100,000","17.06%","$21,100,000","$21,100,000","$21,100,000","$18,500,000","2028"
"3","Barnes                     Harrison Barnes","PF","30","$18,352,273","14.84%","$18,352,273","$18,352,273","$18,352,273","$18,352,273","2026"
"4","Huerter                     Kevin Huerter","SG","24","$14,508,929","11.73%","$14,508,929","$14,508,929","$14,508,929","$14,508,929","2026"
"5","Holmes                     Richaun Holmes","C","29","$11,215,260","9.07%","$11,215,260","$11,215,260","$11,215,260","$11,215,260",""
"6","Monk                     Malik Monk","SG","24","$9,472,219","7.66%","$9,472,219","$9,472,219","$9,472,219","$9,472,219","2028"
"7","Murray                     Keegan Murray","PF","22","$8,008,440","6.48%","$8,008,440","$8,008,440","$8,008,440","$8,008,440","2031"
"8","Mitchell                     Davion Mitchell","PG","24","$4,833,600","3.91%","$4,833,600","$4,833,600","$4,833,600","$4,833,600","2027"
"9","Davis                     Terence Davis","SG","25","$4,000,000","3.23%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2023"
"10","Len                     Alex Len","C","29","$3,918,600","3.17%","$3,918,600","$3,918,600","$3,918,600","$3,918,600","2023"
"11","Lyles                     Trey Lyles","PF","27","$2,625,000","2.12%","$2,625,000","$2,615,949","$2,625,000","$2,625,000","2023"
"12","Metu                     Chimezie Metu","C","25","$1,910,860","1.55%","$1,910,860","$1,910,860","$1,910,860","$1,910,860","2023"
"13","Dellavedova                     Matthew Dellavedova","PG","22","$1,836,090","1.48%","$1,836,090","$1,836,090","$2,628,597","$2,628,597","2023"
"14","Edwards                     Kessler Edwards","SF","22","$1,637,966","1.32%","$1,637,966","$1,637,966","$574,229","$1,637,966","2024"
"15","Dozier                     P.J. Dozier","PG","26","$539,450","0.44%","$539,450","$539,450","$539,450","$539,450","2024"
"16","Queta                     Neemias Queta","C","23","Two-Way","'-","'-","'-","'-","'-","2027"
"17","Ellis                     Keon Ellis","SF","23","Two-Way","'-","'-","'-","'-","'-","2023"

