" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Young                     Nick Young","SG","33","$311,070","0.31%","$311,070","$311,070","$311,070","'-"
"2","Terry                     Emanuel Terry","F","23","$35,000","0.03%","$35,000","$35,000","$35,000","'-"

