" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Scott                     Mike Scott","PF","34","$9,510,165","7.69%","","","","","Early Bird"
"2","Millsap                     Paul Millsap","PF","37","$1,836,090","1.48%","","","","","Non-Bird"
"3","O'Quinn                     Kyle O'Quinn","C","32","$1,836,090","1.48%","","","","","Non-Bird"
"4","Powell                     Myles Powell","SG","25","$1,637,966","1.32%","","","","","Two-Way"

