"Player (5 of 15 + 0 of 3 TW)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Base Salary","Incentives                 Likely","Incentives                 Unlikely","Trade Bonus                 Proration","Guaranteed"
"Demin                   Egor Demin","PG","22","RK-1ST","$9,639,522","5.27%","$9,639,522","'-","'-","'-","'-"
"Traore                   Nolan Traore","PG","22","RK-1ST","$6,457,282","3.53%","$6,457,282","'-","'-","'-","'-"
"Powell                   Drake Powell","SF","23","RK-1ST","$6,101,832","3.33%","$6,101,832","'-","'-","'-","'-"
"Saraf                   Ben Saraf","PG","22","RK-1ST","$5,720,776","3.13%","$5,720,776","'-","'-","'-","'-"
"Wolf                   Danny Wolf","PF","24","RK-1ST","$5,559,640","3.04%","$5,559,640","'-","'-","'-","'-"

