" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Garnett                     Kevin Garnett","PF","40","$8,000,000","8.50%","$8,000,000","$8,000,000","$8,000,000","'-"
"2","Martin                     Kevin Martin","SG","34","$1,360,305","1.44%","$1,360,305","$1,360,305","$1,360,305","'-"
"3","Lucas III                     John Lucas III","PG","34","$635,753","0.68%","$635,753","$635,753","$635,753","'-"
"4","Stephenson                     Lance Stephenson","SG","26","$57,672","0.06%","$57,672","$57,672","$72,193","$72,193"
"5","Stephenson                     Lance Stephenson","SG","26","$57,672","0.06%","$57,672","$57,672","$72,193","$72,193"
"6","Pekovic                     Nikola Pekovic","C","31","'-","'-","'-","'-","$12,100,000","'-"

