" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Reed                     Davon Reed","SG","27","$1,902,133","1.54%","$1,902,133","$1,902,133","$644,976","'-"
"2","Ryan                     Matt Ryan","SF","25","$442,439","0.36%","$442,439","$495,955","$442,439","'-"
"3","Brown                     Sterling Brown","SG","27","$105,522","0.09%","$105,522","$105,522","$122,602","$122,602"

