" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Embiid                     Joel Embiid","C","24","$25,467,250","25.00%","$25,467,250","$25,467,250","$25,467,250","$25,467,250","2029"
"2","Butler                     Jimmy Butler","SG","29","$20,445,779","20.07%","$20,445,779","$20,445,779","$16,051,567","$20,445,779","2027"
"3","Harris                     Tobias Harris","PF","26","$14,800,000","14.53%","$14,800,000","$14,800,000","$5,351,412","$14,800,000","2026"
"4","Redick                     J.J. Redick","SG","34","$12,250,000","12.03%","$12,250,000","$12,250,000","$12,250,000","$12,250,000","2019"
"5","Marjanovic                     Boban Marjanovic","C","30","$7,000,000","6.87%","$7,000,000","$7,000,000","$2,531,073","$7,000,000","2019"
"6","Simmons                     Ben Simmons","PG","22","$6,434,520","6.32%","$6,434,520","$6,434,520","$6,434,520","$6,434,520",""
"7","Simmons                     Jonathon Simmons","SF","29","$6,000,000","5.89%","$6,000,000","$6,000,000","$2,135,574","$6,000,000","2020"
"8","Scott                     Mike Scott","PF","30","$4,320,500","4.24%","$4,320,500","$4,320,500","$4,320,500","$4,320,500","2019"
"9","Smith                     Zhaire Smith","SG","19","$2,611,800","2.56%","$2,611,800","$2,611,800","$2,611,800","$2,611,800","2022"
"10","Korkmaz                     Furkan Korkmaz","SG","21","$1,740,000","1.71%","$1,740,000","$1,740,000","$1,740,000","$1,740,000","2019"
"11","Bolden                     Jonah Bolden","SF","23","$1,690,000","1.66%","$1,690,000","$1,690,000","$1,690,000","$1,690,000","2022"
"12","Ennis III                     James Ennis III","SF","28","$1,621,415","1.59%","$1,621,415","$1,621,415","$577,114","$1,621,415","2019"
"13","McConnell                     T.J. McConnell","PG","26","$1,600,520","1.57%","$1,600,520","$1,600,520","$1,600,520","$1,600,520","2029"
"14","Johnson                     Amir Johnson","C","31","$1,512,601","1.48%","$1,512,601","$1,512,601","$2,393,887","$2,393,887","2019"
"15","Monroe                     Greg Monroe","C","28","$59,820","0.06%","$59,820","$59,820","$85,640","$85,640","2019"
"16","Milton                     Shake Milton","PG","22","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Highsmith                     Haywood Highsmith","F","22","Two-Way","'-","'-","'-","'-","'-","2026"

