" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","McCollum                     C.J. McCollum","SG","30","$30,864,198","27.46%","$30,864,198","$30,864,198","$10,820,207","$30,864,198","2026"
"2","Ingram                     Brandon Ingram","SF","24","$29,467,800","26.21%","$29,467,800","$29,467,800","$29,467,800","$29,467,800","2028"
"3","Valanciunas                     Jonas Valanciunas","C","29","$14,000,000","12.45%","$14,000,000","$14,000,000","$14,000,000","$14,000,000","2027"
"4","Graham                     Devonte' Graham","PG","26","$11,000,000","9.79%","$11,000,000","$11,000,000","$11,000,000","$11,000,000","2025"
"5","Williamson                     Zion Williamson","PF","21","$10,733,400","9.55%","$10,733,400","$10,733,400","$10,733,400","$10,733,400",""
"6","Nance Jr.                     Larry Nance Jr.","PF","29","$10,690,909","9.51%","$10,690,909","$10,690,909","$3,747,962","$10,690,909","2026"
"7","Hayes                     Jaxson Hayes","C","21","$5,348,280","4.76%","$5,348,280","$5,348,280","$5,348,280","$5,348,280","2026"
"8","Temple                     Garrett Temple","SG","35","$4,910,000","4.37%","$4,910,000","$4,910,000","$4,910,000","$4,910,000","2026"
"9","Lewis Jr.                     Kira Lewis Jr.","PG","20","$3,822,240","3.40%","$3,822,240","$3,822,240","$3,822,240","$3,822,240","2024"
"10","Murphy III                     Trey Murphy III","SF","21","$3,053,760","2.72%","$3,053,760","$3,053,760","$3,053,760","$3,053,760","2029"
"11","Hernangomez                     Willy Hernangomez","C","27","$2,327,220","2.07%","$2,327,220","$2,327,220","$2,327,220","$2,327,220","2024"
"12","Jones                     Herb Jones","SF","23","$1,700,000","1.51%","$1,700,000","$1,700,000","$1,700,000","$1,700,000","2030"
"13","Snell                     Tony Snell","SG","30","$1,669,178","1.48%","$1,669,178","$1,669,178","$837,748","$2,389,641","2022"
"14","Marshall                     Naji Marshall","SF","24","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2027"
"15","Alvarado                     Jose Alvarado","PG","23","$1,500,000","1.33%","$1,500,000","$1,500,000","$1,500,000","$1,500,000","2027"
"16","Clark                     Gary Clark","PF","27","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Harper                     Jared Harper","PG","24","Two-Way","'-","'-","'-","'-","'-","2022"

