" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Love                     Kevin Love","PF","33","$31,258,256","27.81%","$31,258,256","$31,258,256","$31,258,256","$31,258,256","2026"
"2","Allen                     Jarrett Allen","C","23","$20,000,000","17.79%","$20,000,000","$20,000,000","$20,000,000","$20,000,000","2029"
"3","LeVert                     Caris LeVert","SG","27","$17,500,000","15.57%","$17,500,000","$17,500,000","$6,336,207","$17,500,000","2027"
"4","Markkanen                     Lauri Markkanen","PF","24","$15,690,909","13.96%","$15,690,909","$15,690,909","$15,690,909","$15,690,909","2029"
"5","Osman                     Cedi Osman","SF","26","$8,133,334","7.24%","$8,133,334","$8,133,334","$8,133,334","$8,133,334","2024"
"6","Mobley                     Evan Mobley","PF","20","$8,075,160","7.18%","$8,075,160","$8,075,160","$8,075,160","$8,075,160","2030"
"7","Garland                     Darius Garland","PG","22","$7,040,880","6.26%","$7,040,880","$7,040,880","$7,040,880","$7,040,880","2028"
"8","Okoro                     Isaac Okoro","SG","21","$6,720,720","5.98%","$6,720,720","$6,720,720","$6,720,720","$6,720,720","2027"
"9","Sexton                     Collin Sexton","PG","23","$6,349,671","5.65%","$6,349,671","$6,349,671","$6,349,671","$6,349,671","2026"
"10","Windler                     Dylan Windler","SF","25","$2,239,200","1.99%","$2,239,200","$2,239,200","$2,239,200","$2,239,200","2023"
"11","Wade                     Dean Wade","PF","25","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2026"
"12","Rondo                     Rajon Rondo","PG","35","$1,669,178","1.48%","$1,669,178","$1,669,178","$1,487,859","$2,641,691","2022"
"13","Davis                     Ed Davis","C","32","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,641,691","$2,641,691","2022"
"14","Stevens                     Lamar Stevens","SF","24","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2024"
"15","Brown                     Moses Brown","C","22","$19,186","0.02%","$19,186","$19,186","$19,186","$19,186","2022"
"16","Goodwin                     Brandon Goodwin","PG","26","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Nembhard                     R.J. Nembhard","PG","22","Two-Way","'-","'-","'-","'-","'-","2022"

