" ","Player (6)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Mahinmi                     Ian Mahinmi","C","34","$23,175,077","21.23%","","","","","Bird"
"2","Sessions                     Ramon Sessions","PG","34","$1,620,564","1.48%","","","","",""
"3","Lawson                     Ty Lawson","PG","33","$1,620,564","1.48%","","","","",""
"4","Napier                     Shabazz Napier","PG","29","$1,620,564","1.48%","","","","",""
"5","Payton II                     Gary Payton II","PG","28","$1,620,564","1.48%","","","","",""
"6","Williams                     Johnathan Williams","PF","25","$1,445,697","1.32%","","","","",""

