" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Jokic                     Nikola Jokic","C","26","$31,044,906","27.62%","$31,579,389","$31,474,182","$31,044,906","$30,510,423","2028"
"2","Murray                     Jamal Murray","PG","24","$29,467,800","26.21%","$29,467,800","$29,467,800","$29,467,800","$29,467,800","2029"
"3","Gordon                     Aaron Gordon","PF","26","$16,409,091","14.60%","$17,409,091","$16,409,091","$16,409,091","$16,409,091","2029"
"4","Barton                     Will Barton","SG","31","$15,625,000","13.90%","$16,625,000","$15,625,000","$15,625,000","$15,625,000","2023"
"5","Morris                     Monte Morris","PG","26","$8,849,071","7.87%","$8,849,071","$8,849,071","$8,849,071","$8,849,071","2024"
"6","Green                     JaMychal Green","PF","31","$8,200,000","7.29%","$8,400,000","$8,200,000","$8,200,000","$8,200,000","2023"
"7","Porter Jr.                     Michael Porter Jr.","SF","23","$5,258,735","4.68%","$5,258,735","$5,258,735","$5,258,735","$5,258,735","2027"
"8","Green                     Jeff Green","PF","35","$4,500,000","4.00%","$5,000,000","$4,500,000","$4,500,000","$4,500,000","2023"
"9","Forbes                     Bryn Forbes","SG","28","$4,500,000","4.00%","$4,500,000","$4,500,000","$2,094,828","$4,500,000","2022"
"10","Campazzo                     Facundo Campazzo","PG","30","$3,100,000","2.76%","$3,100,000","$3,100,000","$3,100,000","$2,975,000","2022"
"11","Nnaji                     Zeke Nnaji","PF","21","$2,498,760","2.22%","$2,498,760","$2,498,760","$2,498,760","$2,498,760",""
"12","Hyland                     Nah'Shon Hyland","PG","21","$2,096,880","1.87%","$2,096,880","$2,096,880","$2,096,880","$2,096,880","2026"
"13","Cancar                     Vlatko Cancar","PF","24","$1,782,621","1.59%","$1,782,621","$1,782,621","$1,782,621","$1,782,621","2022"
"14","Rivers                     Austin Rivers","SG","29","$1,669,178","1.48%","$1,669,178","$1,669,178","$2,401,537","$2,401,537","2022"
"15","Cousins                     DeMarcus Cousins","C","31","$431,684","0.38%","$431,684","$431,684","$683,196","$683,196","2022"
"16","Reed                     Davon Reed","SG","26","Two-Way","'-","'-","'-","'-","'-","2022"
"17","Howard                     Markus Howard","PG","22","Two-Way","'-","'-","'-","'-","'-","2022"

