" ","Player (7)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Azubuike                     Kelenna Azubuike","SF","29","$1,069,509","1.84%","$1,069,509","$1,069,509","$1,069,509","'-"
"2","Harangody                     Luke Harangody","PF","25","$1,054,389","1.82%","$1,054,389","$1,054,389","'-","'-"
"3","Pargo                     Jermey Pargo","PG","26","$1,000,000","1.72%","$1,000,000","$1,000,000","'-","'-"
"4","Selby                     Josh Selby","PG","21","$762,195","1.31%","$762,195","$762,195","'-","'-"
"5","Samuels                     Samardo Samuels","C","24","$356,833","0.61%","$356,833","$356,833","'-","'-"
"6","Sloan                     Donald Sloan","PG","25","$264,527","0.46%","$264,527","$264,527","$264,527","'-"
"7","Jones                     Kevin Jones","PF","23","$50,000","0.09%","$50,000","$50,000","$50,000","'-"

