" ","Player (8)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Copeland                     Chris Copeland","SF","31","$1,150,000","1.64%","$1,150,000","$1,150,000","$345,000","'-"
"2","Cunningham                     Jared Cunningham","SG","24","$947,276","1.35%","$947,276","$947,276","$317,495","'-"
"3","Harris                     Joe Harris","SG","24","$845,059","1.21%","$845,059","$845,059","$845,059","'-"
"4","Ejim                     Melvin Ejim","SF","24","$150,000","0.21%","$150,000","$150,000","$150,000","'-"
"5","Appling                     Keith Appling","PG","23","$100,000","0.14%","$100,000","$100,000","$100,000","'-"
"6","Sibert                     Jordan Sibert","SG","23","$100,000","0.14%","$100,000","$100,000","$100,000","'-"
"7","Appling                     Keith Appling","PG","23","$30,888","0.04%","$30,888","$30,888","$30,888","'-"
"8","Appling                     Keith Appling","PG","23","$30,888","0.04%","$30,888","$30,888","$30,888","'-"

