" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Tolliver                     Anthony Tolliver","PF","35","$1,620,564","1.48%","","","","",""
"2","Dorsey                     Tyler Dorsey","SG","24","$1,620,564","1.48%","","","","",""

