" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Conley                     Mike Conley","PG","31","$30,521,115","29.96%","$30,521,115","$30,521,115","$30,521,115","$30,521,115","2026"
"2","Parsons                     Chandler Parsons","SF","30","$24,107,258","23.67%","$24,107,258","$24,107,258","$24,107,258","$24,107,258","2020"
"3","Valanciunas                     Jonas Valanciunas","C","26","$16,539,326","16.24%","$16,539,326","$16,539,326","$5,886,879","$16,539,326","2027"
"4","Bradley                     Avery Bradley","SG","28","$12,000,000","11.78%","$12,000,000","$12,000,000","$4,271,186","$12,000,000","2020"
"5","Anderson                     Kyle Anderson","SF","25","$8,641,000","8.48%","$8,641,000","$8,641,000","$8,641,000","$8,641,000","2027"
"6","Miles                     C.J. Miles","SF","31","$8,333,333","8.18%","$8,333,333","$8,333,333","$2,966,102","$8,333,333","2020"
"7","Jackson Jr.                     Jaren Jackson Jr.","PF","19","$5,915,040","5.81%","$5,915,040","$5,915,040","$5,915,040","$5,915,040","2030"
"8","Holiday                     Justin Holiday","SG","29","$4,384,615","4.30%","$4,384,615","$4,384,615","$2,402,868","$4,384,615","2019"
"9","Wright                     Delon Wright","PG","26","$2,536,898","2.49%","$2,536,898","$2,536,898","$902,964","$2,536,898","2019"
"10","Rabb                     Ivan Rabb","PF","21","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2020"
"11","Dorsey                     Tyler Dorsey","SG","22","$1,378,242","1.35%","$1,378,242","$1,378,242","$490,561","$1,378,242","2019"
"12","Brooks                     Dillon Brooks","SF","23","$1,378,242","1.35%","$1,378,242","$1,378,242","$1,378,242","$1,378,242","2027"
"13","Noah                     Joakim Noah","C","33","$1,093,858","1.07%","$1,093,858","$1,093,858","$1,731,173","$1,731,173","2019"
"14","Carter                     Jevon Carter","PG","23","$838,464","0.82%","$838,464","$838,464","$838,464","$838,464","2020"
"15","Caboclo                     Bruno Caboclo","SF","23","$522,150","0.51%","$522,150","$522,150","$522,150","$91,605","2020"
"16","Zeller                     Tyler Zeller","C","29","$51,275","0.05%","$51,275","$51,275","$64,185","$64,185","2019"
"17","Washburn                     Julian Washburn","SG","27","Two-Way","'-","'-","'-","'-","'-","2020"
"18","Watanabe                     Yuta Watanabe","F","24","Two-Way","'-","'-","'-","'-","'-","2020"

