" ","Player (16)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Bledsoe                     Eric Bledsoe","PG","25","$13,000,000","20.61%","$13,000,000","$13,000,000","$13,000,000","$13,000,000",""
"2","Thornton                     Marcus Thornton","SG","27","$8,575,000","13.60%","$8,575,000","$8,575,000","$8,575,000","'-","2015"
"3","Tucker                     P.J. Tucker","SF","29","$5,700,000","9.04%","$5,700,000","$5,700,000","$5,700,000","$5,700,000","2017"
"4","Wright                     Brandan Wright","PF","27","$5,000,000","7.93%","$5,000,000","$5,000,000","$5,000,000","$5,000,000","2015"
"5","Len                     Alex Len","C","21","$3,649,920","5.79%","$3,649,920","$3,649,920","$3,649,920","'-","2017"
"6","Knight                     Brandon Knight","PG","23","$3,553,917","5.64%","$3,553,917","$3,553,917","$3,553,917","$3,553,917","2015"
"7","Green                     Gerald Green","SG","29","$3,500,000","5.55%","$3,500,000","$3,500,000","$3,500,000","'-","2015"
"8","Morris                     Markieff Morris","PF","25","$2,989,239","4.74%","$2,989,239","$2,989,239","$2,989,239","$2,989,239","2015"
"9","Morris Sr.                     Marcus Morris Sr.","PF","25","$2,943,221","4.67%","$2,943,221","$2,943,221","$2,943,221","$2,943,221","2015"
"10","Granger                     Danny Granger","SF","31","$2,077,000","3.29%","$2,077,000","$2,077,000","$2,077,000","'-","2016"
"11","Warren                     T.J. Warren","SF","21","$1,953,120","3.10%","$1,953,120","$1,953,120","$1,953,120","$1,953,120","2018"
"12","Bullock                     Reggie Bullock","SF","23","$1,200,720","1.90%","$1,200,720","$1,200,720","$1,200,720","'-","2017"
"13","Goodwin                     Archie Goodwin","SG","20","$1,112,280","1.76%","$1,112,280","$1,112,280","$1,112,280","$1,112,280","2017"
"14","Barron                     Earl Barron","PF","33","$183,049","0.29%","$183,049","$183,049","$262,057","'-","2015"
"15","McNeal                     Jerel McNeal","PG","27","$26,919","0.04%","$26,919","$26,919","$26,919","'-","2016"
"16","Childress                     Josh Childress","SF","31","'-","'-","'-","'-","$7,317,500","'-",""

