" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Randle                     Julius Randle","PF","25","$18,000,000","16.49%","$19,800,000","$18,000,000","$16,875,000","$18,000,000","2028"
"2","Portis                     Bobby Portis","PF","24","$15,000,000","13.74%","$15,000,000","$15,000,000","$14,062,500","$15,000,000","2028"
"3","Harkless                     Maurice Harkless","SF","26","$11,011,236","10.09%","$11,011,236","$11,011,236","$3,666,524","$11,011,236","2020"
"4","Gibson                     Taj Gibson","C","34","$9,000,000","8.25%","$9,000,000","$9,000,000","$8,437,500","$9,000,000","2021"
"5","Ellington                     Wayne Ellington","SG","32","$8,000,000","7.33%","$8,000,000","$8,000,000","$7,500,000","$8,000,000","2021"
"6","Payton                     Elfrid Payton","PG","25","$8,000,000","7.33%","$8,000,000","$7,972,414","$7,500,000","$8,000,000","2021"
"7","Barrett                     R.J. Barrett","SF","19","$7,839,960","7.18%","$7,839,960","$7,839,960","$7,839,960","$7,839,960","2027"
"8","Ntilikina                     Frank Ntilikina","PG","21","$4,855,800","4.45%","$4,855,800","$4,855,800","$4,552,313","$4,855,800","2021"
"9","Smith Jr.                     Dennis Smith Jr.","PG","22","$4,463,640","4.09%","$4,463,640","$4,463,640","$4,184,663","$4,463,640","2021"
"10","Knox                     Kevin Knox","SF","20","$4,380,120","4.01%","$4,380,120","$4,380,120","$4,106,363","$4,380,120","2022"
"11","Bullock                     Reggie Bullock","SG","28","$4,000,000","3.67%","$4,000,000","$4,000,000","$3,750,000","$4,000,000","2021"
"12","Dotson                     Damyean Dotson","SG","25","$1,618,520","1.48%","$1,618,520","$1,618,520","$1,517,363","$1,618,520","2020"
"13","Robinson                     Mitchell Robinson","C","21","$1,559,712","1.43%","$1,559,712","$1,559,712","$1,462,230","$1,559,712","2026"
"14","Pinson                     Theo Pinson","SG","24","$1,445,697","1.32%","$1,445,697","$1,620,564","$1,355,341","$1,445,697","2021"
"15","Brazdeikis                     Ignas Brazdeikis","SF","21","$898,310","0.82%","$898,310","$898,310","$842,166","$898,310","2022"
"16","Harper                     Jared Harper","PG","22","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Wooten                     Kenny Wooten","PF","21","Two-Way","'-","'-","'-","'-","'-","2021"

