" ","Player (5)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Brown                     Shannon Brown","PG","28","$3,500,000","5.96%","$3,500,000","$3,500,000","$3,500,000","'-"
"2","Marshall                     Kendall Marshall","PG","22","$2,005,560","3.42%","$2,005,560","$2,005,560","$2,005,560","'-"
"3","Lee                     Malcolm Lee","SG","23","$884,293","1.51%","$884,293","$884,293","'-","'-"
"4","Gooden                     Drew Gooden","PF","32","$52,017","0.09%","$52,017","$52,017","$82,324","'-"
"5","Gooden                     Drew Gooden","PF","32","$52,017","0.09%","$52,017","$52,017","$82,324","'-"

