" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","LaVine                     Zach LaVine","SG","28","$40,064,220","29.45%","$40,064,220","$40,064,220","$40,064,220","$40,064,220","2027"
"2","DeRozan                     DeMar DeRozan","SF","34","$28,600,000","21.03%","$28,600,000","$28,600,000","$28,600,000","$28,600,000","2027"
"3","Ball                     Lonzo Ball","PG","26","$20,465,117","15.05%","$21,465,117","$20,465,117","$20,465,117","$20,465,117","2027"
"4","Vucevic                     Nikola Vucevic","C","33","$18,518,519","13.61%","$18,518,519","$18,518,519","$18,518,519","$18,518,519","2026"
"5","White                     Coby White","PG","23","$11,111,111","8.17%","$12,444,444","$11,111,111","$11,111,111","$11,111,111","2026"
"6","Williams                     Patrick Williams","PF","22","$9,835,881","7.23%","$9,835,881","$9,835,881","$9,835,881","$9,835,881","2024"
"7","Caruso                     Alex Caruso","SG","29","$9,460,000","6.95%","$9,460,000","$9,460,000","$9,460,000","$9,460,000","2029"
"8","Dosunmu                     Ayo Dosunmu","PG","24","$6,481,482","4.77%","$6,481,482","$6,481,482","$6,481,482","$6,481,482","2026"
"9","Carter                     Jevon Carter","PG","28","$6,190,476","4.55%","$6,190,476","$6,190,476","$6,190,476","$6,190,476","2026"
"10","Drummond                     Andre Drummond","C","30","$3,360,000","2.47%","$3,360,000","$3,360,000","$3,360,000","$3,360,000","2024"
"11","Terry                     Dalen Terry","SG","21","$3,350,760","2.46%","$3,350,760","$3,350,760","$3,350,760","$3,350,760","2026"
"12","Craig                     Torrey Craig","SF","33","$2,528,233","1.86%","$2,528,233","$2,528,233","$2,528,233","$2,528,233","2025"
"13","Phillips                     Julian Phillips","SF","20","$1,600,000","1.18%","$1,600,000","$1,600,000","$1,600,000","$1,600,000","2027"
"14","Bitim                     Onuralp Bitim","SG","24","$500,000","0.37%","$500,000","$603,590","$500,000","$500,000","2026"
"15","Green                     Javonte Green","SG","30","$127,683","0.09%","$127,683","$127,683","$136,868","$136,868","2026"
"16","Drell                     Henri Drell","SF","23","Two-Way","'-","'-","'-","'-","'-","2024"
"17","Sanogo                     Adama Sanogo","PF","21","Two-Way","'-","'-","'-","'-","'-","2024"
"18","Funk                     Andrew Funk","SG","24","Two-Way","'-","'-","'-","'-","'-","2025"

