" ","Player (4)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Nogueira                     Lucas Nogueira","C","26","$8,841,915","8.68%","","","","",""
"2","De Colo                     Nando De Colo","PG","31","$1,901,900","1.87%","","","","",""
"3","Thompson                     Jason Thompson","PF","32","$1,512,601","1.48%","","","","",""
"4","Thompson                     Jason Thompson","PF","32","'-","'-","","","","",""

