"Player (6)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Nwora                   Jordan Nwora","SF","28","FA","$5,700,000","3.43%","'-","","","Bird",""
"Temple                   Garrett Temple","SG","40","FA","$2,464,849","1.48%","'-","","","Bird",""
"Barton                   Will Barton","SG","36","ROS","$2,464,849","1.48%","'-","","","Non-Bird",""
"Martin                   Alijah Martin","SG","25","2W","$2,198,879","1.32%","$2,198,879","","","",""
"Lawson                   A.J. Lawson","F","26","2W","$2,198,879","1.32%","$2,198,879","","","Two-Way",""
"Hepburn                   Chucky Hepburn","G","23","2W","$2,198,879","1.32%","$2,198,879","","","Two-Way",""

