" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Porter Jr.                     Otto Porter Jr.","SF","25","$26,011,913","25.53%","$26,011,913","$26,011,913","$9,405,437","$26,011,913","2021"
"2","LaVine                     Zach LaVine","SG","23","$19,500,000","19.14%","$19,500,000","$19,500,000","$19,500,000","$19,500,000","2027"
"3","Lopez                     Robin Lopez","C","30","$14,357,750","14.09%","$14,357,750","$14,357,750","$14,357,750","$14,357,750","2019"
"4","Felicio                     Cristiano Felicio","PF","26","$8,470,980","8.32%","$8,470,980","$8,470,980","$8,470,980","$8,470,980","2021"
"5","Markkanen                     Lauri Markkanen","PF","21","$4,536,120","4.45%","$4,536,120","$4,536,120","$4,536,120","$4,536,120","2029"
"6","Carter Jr.                     Wendell Carter Jr.","PF","19","$4,441,200","4.36%","$4,441,200","$4,441,200","$4,441,200","$4,441,200","2029"
"7","Dunn                     Kris Dunn","PG","24","$4,221,000","4.14%","$4,221,000","$4,221,000","$4,221,000","$4,221,000","2027"
"8","Valentine                     Denzel Valentine","SG","25","$2,280,600","2.24%","$2,280,600","$2,280,600","$2,280,600","$2,280,600","2020"
"9","Hutchison                     Chandler Hutchison","SF","22","$1,991,520","1.96%","$1,991,520","$1,991,520","$1,991,520","$1,991,520","2022"
"10","Luwawu-Cabarrot                     Timothe Luwawu-Cabarrot","SG","23","$1,544,951","1.52%","$1,544,951","$1,544,951","$593,540","$1,544,951","2019"
"11","Selden                     Wayne Selden","SG","24","$1,544,951","1.52%","$1,544,951","$1,544,951","$846,668","$1,544,951","2019"
"12","Arcidiacono                     Ryan Arcidiacono","PG","24","$1,349,383","1.32%","$1,349,383","$1,349,383","$1,349,383","$1,349,383","2019"
"13","Blakeney                     Antonio Blakeney","SG","22","$1,349,383","1.32%","$1,349,383","$1,349,383","$1,349,383","$1,349,383","2020"
"14","Harrison                     Shaquille Harrison","PG","25","$1,311,264","1.29%","$1,311,264","$1,311,264","$1,311,264","$1,311,264","2020"
"15","Lemon Jr.                     Walter Lemon Jr.","PG","26","$99,107","0.10%","$99,107","$111,095","$99,107","$99,107","2020"
"16","Alkins                     Rawle Alkins","SG","21","Two-Way","'-","'-","'-","'-","'-","2020"
"17","Sampson                     Brandon Sampson","SG","21","Two-Way","'-","'-","'-","'-","'-","2020"

