" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Harden                     James Harden","SG","32","$44,310,840","39.42%","$44,310,840","$44,310,840","$15,024,940","$44,310,840","2027"
"2","Harris                     Tobias Harris","PF","29","$35,995,950","32.02%","$35,995,950","$35,995,950","$35,995,950","$35,995,950","2026"
"3","Embiid                     Joel Embiid","C","27","$31,579,390","28.09%","$31,579,390","$31,579,390","$31,579,390","$31,579,390","2029"
"4","Green                     Danny Green","SF","34","$10,000,000","8.90%","$10,000,000","$10,000,000","$10,000,000","$10,000,000","2023"
"5","Korkmaz                     Furkan Korkmaz","SG","24","$4,629,630","4.12%","$4,629,630","$4,629,630","$4,629,630","$4,629,630","2024"
"6","Niang                     Georges Niang","PF","28","$3,300,000","2.94%","$3,300,000","$3,300,000","$3,300,000","$3,300,000","2026"
"7","Thybulle                     Matisse Thybulle","SG","24","$2,840,160","2.53%","$2,840,160","$2,840,160","$2,840,160","$2,840,160","2026"
"8","Maxey                     Tyrese Maxey","PG","21","$2,602,920","2.32%","$2,602,920","$2,602,920","$2,602,920","$2,602,920","2029"
"9","Springer                     Jaden Springer","PG","19","$2,023,680","1.80%","$2,023,680","$2,023,680","$2,023,680","$2,023,680","2025"
"10","Milton                     Shake Milton","SG","25","$1,846,738","1.64%","$1,846,738","$1,846,738","$1,846,738","$1,846,738","2023"
"11","Millsap                     Paul Millsap","PF","36","$1,669,178","1.48%","$1,669,178","$1,669,178","$895,746","$2,641,691","2022"
"12","Joe                     Isaiah Joe","SG","22","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2028"
"13","Reed                     Paul Reed","C","22","$1,517,981","1.35%","$1,517,981","$1,517,981","$1,517,981","$1,517,981","2027"
"14","Bassey                     Charles Bassey","C","21","$925,258","0.82%","$925,258","$925,258","$925,258","$925,258","2024"
"15","Jordan                     DeAndre Jordan","C","33","$374,126","0.33%","$374,126","$374,126","$592,103","'-","2022"
"16","Brown Jr.                     Charlie Brown Jr.","SG","23","Two-Way","'-","'-","'-","'-","'-",""
"17","Powell                     Myles Powell","SG","24","Two-Way","'-","'-","'-","'-","'-","2022"

