" ","Player (2)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap"," "," "," "," "," "
"1","Sessions                     Ramon Sessions","PG","33","$1,620,564","1.48%","","","","",""
"2","Lawson                     Ty Lawson","PG","32","$1,618,486","1.48%","","","","",""

