" ","Player (18)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Holiday                     Jrue Holiday","PG","35","$32,400,000","20.95%","$32,400,000","$32,400,000","$32,400,000","$32,400,000","2028"
"2","Grant                     Jerami Grant","PF","31","$32,000,001","20.69%","$32,000,001","$32,000,001","$32,000,001","$32,000,001","2028"
"3","Avdija                     Deni Avdija","SF","25","$14,375,000","9.30%","$14,375,000","$14,375,000","$14,375,000","$14,375,000","2028"
"4","Lillard                     Damian Lillard","PG","35","$14,104,000","9.12%","$14,104,000","$14,104,000","$14,104,000","$14,104,000","2028"
"5","Williams III                     Robert Williams III","C","28","$13,285,713","8.59%","$14,946,430","$13,285,713","$13,285,713","$13,285,713","2026"
"6","Thybulle                     Matisse Thybulle","SG","28","$11,550,000","7.47%","$11,550,000","$11,550,000","$11,550,000","$11,550,000","2026"
"7","Henderson                     Scoot Henderson","PG","21","$10,748,040","6.95%","$10,748,040","$10,748,040","$10,748,040","$10,748,040","2027"
"8","Sharpe                     Shaedon Sharpe","SG","22","$8,399,983","5.43%","$8,399,983","$8,399,983","$8,399,983","$8,399,983","2030"
"9","Clingan                     Donovan Clingan","C","21","$7,178,400","4.64%","$7,178,400","$7,178,400","$7,178,400","$7,178,400","2028"
"10","Hansen                     Yang Hansen","C","20","$4,422,360","2.86%","$4,422,360","$4,422,360","$4,422,360","$4,422,360","2029"
"11","Murray                     Kris Murray","PF","25","$3,132,000","2.03%","$3,132,000","$3,132,000","$3,132,000","$3,132,000","2027"
"12","Wesley                     Blake Wesley","SG","22","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,378,870","$2,378,870","2026"
"13","Rupert                     Rayan Rupert","SG","21","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2026"
"14","Camara                     Toumani Camara","PF","25","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2030"
"15","Reath                     Duop Reath","C","29","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2026"
"16","Cissoko                     Sidy Cissoko","SG","21","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Cooke                     Javonte Cooke","G","26","Two-Way","'-","'-","'-","$85,300","$85,300","2027"
"18","Love                     Caleb Love","G","24","Two-Way","'-","'-","'-","$85,300","$85,300","2026"

