" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Horford                     Al Horford","C","27","$12,000,000","20.45%","$12,000,000","$12,000,000","$12,000,000","$12,000,000","2027"
"2","Millsap                     Paul Millsap","PF","28","$9,500,000","16.19%","$9,500,000","$9,500,000","$9,500,000","'-","2015"
"3","Teague                     Jeff Teague","PG","25","$8,000,000","13.63%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2017"
"4","Korver                     Kyle Korver","SG","32","$6,760,563","11.52%","$6,760,563","$6,760,563","$6,760,563","$6,760,563","2017"
"5","Williams                     Louis Williams","SG","27","$5,225,000","8.90%","$5,225,000","$5,225,000","$5,225,000","$5,225,000","2015"
"6","Brand                     Elton Brand","PF","34","$4,000,000","6.82%","$4,000,000","$4,000,000","$4,000,000","'-","2014"
"7","Carroll                     DeMarre Carroll","SF","27","$2,557,545","4.36%","$2,557,545","$2,557,545","$2,557,545","$2,557,545","2015"
"8","Ayon                     Gustavo Ayon","PF","28","$1,500,000","2.56%","$1,500,000","$1,500,000","$1,500,000","'-","2014"
"9","Schröder                     Dennis Schröder","PG","20","$1,348,200","2.30%","$1,348,200","$1,348,200","$1,348,200","$1,348,200","2028"
"10","Jenkins                     John Jenkins","SG","22","$1,258,800","2.15%","$1,258,800","$1,258,800","$1,258,800","'-","2015"
"11","Antic                     Pero Antic","PF","31","$1,200,000","2.05%","$1,200,000","$1,200,000","$1,200,000","'-","2015"
"12","Mack                     Shelvin Mack","PG","23","$884,293","1.51%","$884,293","$884,293","$884,293","$884,293","2014"
"13","Scott                     Mike Scott","PF","25","$788,872","1.34%","$788,872","$788,872","$788,872","'-","2014"
"14","Martin                     Cartier Martin","PF","29","$332,402","0.57%","$332,402","$332,402","$332,402","'-","2014"
"15","Muscala                     Mike Muscala","PF","22","$161,471","0.28%","$161,471","$161,471","$161,471","'-","2017"

