" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","Wood                     Christian Wood","C","29","$3,036,040","2.16%","$3,036,040","$3,036,040","$3,036,040","'-"
"2","Reddish                     Cam Reddish","SF","25","$2,463,946","1.75%","$2,463,946","$2,463,946","$2,463,946","'-"
"3","Goodwin                     Jordan Goodwin","PG","26","$15,000","0.01%","$15,000","$15,000","$15,000","'-"

