"Player (2)","Pos","Age","Type","Cap Hit","Cap Hit Pct                 League Cap","Qualifying Offer"," "," "," "," "
"Johnson                   Jalen Johnson","SF","29","RK-EXT","$45,000,000","22.30%","'-","","","",""
"Daniels                   Dyson Daniels","PG","27","RK-EXT","$37,500,000","18.59%","'-","","","Bird",""

