" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Simons                     Anfernee Simons","SG","26","$27,678,571","17.90%","$27,678,571","$27,678,571","$10,498,768","$27,678,571","2026"
"2","Giddey                     Josh Giddey","SG","23","$25,000,000","16.17%","$25,000,000","$25,000,000","$25,000,000","$25,000,000","2029"
"3","Sexton                     Collin Sexton","PG","27","$18,975,000","12.27%","$19,475,000","$18,975,000","$18,975,000","$18,975,000","2026"
"4","Collins                     Zach Collins","C","28","$18,080,496","11.69%","$18,080,496","$18,080,496","$18,080,496","$18,080,496","2026"
"5","Williams                     Patrick Williams","PF","24","$18,000,000","11.64%","$18,000,000","$18,000,000","$18,000,000","$18,000,000","2029"
"6","Okoro                     Isaac Okoro","SG","25","$11,000,000","7.11%","$12,649,999","$11,000,000","$11,000,000","$11,000,000","2027"
"7","Ivey                     Jaden Ivey","SG","23","$10,107,163","6.54%","$10,107,163","$10,107,163","$3,949,926","$10,107,163","2026"
"8","Smith                     Jalen Smith","PF","25","$9,000,000","5.82%","$9,000,000","$9,000,000","$9,000,000","$9,000,000","2027"
"9","Jones                     Tre Jones","PG","26","$8,000,000","5.17%","$8,000,000","$8,000,000","$8,000,000","$8,000,000","2028"
"10","Dillingham                     Rob Dillingham","PG","21","$6,576,120","4.25%","$6,576,120","$6,576,120","$2,494,390","$6,576,120","2028"
"11","Yabusele                     Guerschon Yabusele","PF","30","$5,500,000","3.56%","$5,500,000","$5,500,000","$2,086,207","$5,500,000","2026"
"12","Buzelis                     Matas Buzelis","SF","21","$5,455,560","3.53%","$5,455,560","$5,455,560","$5,455,560","$5,455,560","2028"
"13","Essengue                     Noa Essengue","PF","19","$5,429,520","3.51%","$5,429,520","$5,429,520","$5,429,520","$5,429,520","2029"
"14","Richards                     Nick Richards","C","28","$5,000,000","3.23%","$5,000,000","$5,000,000","$1,896,552","$5,000,000","2026"
"15","Miller                     Leonard Miller","SF","22","$2,221,677","1.44%","$2,221,677","$2,221,677","$842,705","$2,221,677","2027"

