" ","Player (3)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed"
"1","McGee                     JaVale McGee","C","38","$2,208,856","1.43%","$2,208,856","$2,208,856","$2,208,856","'-"
"2","Prosper                     Olivier-Maxence Prosper","PF","23","$1,002,360","0.65%","$1,002,360","$1,002,360","$1,002,360","'-"
"3","Robinson-Earl                     Jeremiah Robinson-Earl","PF","25","$131,970","0.09%","$131,970","$131,970","$141,463","$141,463"

