" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Brown                     Jaylen Brown","SF","28","$49,205,800","35.00%","$49,205,800","$49,205,800","$49,205,800","$49,205,800","2029"
"2","Tatum                     Jayson Tatum","PF","26","$34,848,340","24.79%","$34,848,340","$34,848,340","$34,848,340","$34,848,340","2030"
"3","Holiday                     Jrue Holiday","PG","34","$30,000,000","21.34%","$30,000,000","$30,000,000","$30,000,000","$30,000,000","2028"
"4","Porzingis                     Kristaps Porzingis","PF","29","$29,268,293","20.82%","$29,268,293","$29,268,293","$29,268,293","$29,268,293","2026"
"5","White                     Derrick White","PG","30","$19,821,429","14.10%","$20,071,429","$19,821,429","$19,821,429","$18,821,429","2029"
"6","Horford                     Al Horford","C","38","$9,500,000","6.76%","$9,500,000","$9,500,000","$9,500,000","$9,500,000","2027"
"7","Pritchard                     Payton Pritchard","PG","27","$6,696,429","4.76%","$6,696,429","$6,696,429","$6,696,429","$6,696,429","2028"
"8","Scheierman                     Baylor Scheierman","SG","24","$2,494,320","1.77%","$2,494,320","$2,494,320","$2,494,320","$2,494,320","2028"
"9","Tillman                     Xavier Tillman","C","26","$2,237,691","1.59%","$2,237,691","$2,237,691","$2,237,691","$2,237,691","2026"
"10","Queta                     Neemias Queta","C","25","$2,162,606","1.54%","$2,162,606","$2,162,606","$2,162,606","$2,162,606","2027"
"11","Hauser                     Sam Hauser","SF","27","$2,092,344","1.49%","$2,092,344","$2,092,344","$2,092,344","$2,092,344","2029"
"12","Kornet                     Luke Kornet","C","29","$2,087,519","1.48%","$2,087,519","$2,087,519","$2,800,834","$2,800,834","2029"
"13","Walsh                     Jordan Walsh","SF","20","$1,891,857","1.35%","$1,891,857","$1,891,857","$1,891,857","$1,891,857","2027"
"14","Craig                     Torrey Craig","SF","34","$779,820","0.55%","$779,820","$779,820","$1,046,289","$1,046,289","2025"
"15","Davison                     J.D. Davison","PG","22","$11,997","0.01%","$11,997","$11,997","$11,997","$11,997","2026"
"16","Norris                     Miles Norris","PF","24","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Peterson                     Drew Peterson","F","25","Two-Way","'-","'-","'-","'-","'-","2025"

