" ","Player (15)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Nowitzki                     Dirk Nowitzki","PF","38","$25,000,000","26.56%","$25,000,000","$25,000,000","$25,000,000","$25,000,000","2018"
"2","Barnes                     Harrison Barnes","SF","24","$22,116,750","23.49%","$22,116,750","$22,116,750","$22,116,750","$22,116,750","2026"
"3","Matthews                     Wesley Matthews","SG","30","$17,145,838","18.21%","$17,145,838","$17,145,838","$17,145,838","$17,145,838","2019"
"4","Powell                     Dwight Powell","PF","25","$8,375,000","8.90%","$8,375,000","$8,375,000","$8,375,000","$8,375,000","2026"
"5","Noel                     Nerlens Noel","C","22","$4,384,490","4.66%","$4,384,490","$4,384,490","$1,263,765","$4,384,490","2017"
"6","Harris                     Devin Harris","PG","33","$4,227,996","4.49%","$4,227,996","$4,227,996","$4,227,996","$4,227,996","2018"
"7","Barea                     Jose Barea","PG","32","$4,096,950","4.35%","$4,096,950","$4,096,950","$4,096,950","$4,096,950","2019"
"8","Curry                     Seth Curry","SG","26","$2,898,000","3.08%","$2,898,000","$2,898,000","$2,898,000","$2,898,000","2026"
"9","Liggins                     DeAndre Liggins","SG","28","$1,015,696","1.08%","$1,015,696","$1,015,696","$1,015,696","$1,015,696","2018"
"10","Mejri                     Salah Mejri","C","30","$874,636","0.93%","$874,636","$874,636","$874,636","$874,636","2018"
"11","Hammons                     A.J. Hammons","C","24","$650,000","0.69%","$650,000","$980,431","$650,000","$650,000","2019"
"12","Brussino                     Nicolas Brussino","SF","23","$543,471","0.58%","$543,471","$980,431","$543,471","$543,471","2019"
"13","Finney-Smith                     Dorian Finney-Smith","SF","23","$543,471","0.58%","$543,471","$980,431","$543,471","$543,471","2029"
"14","Ferrell                     Yogi Ferrell","PG","23","$207,798","0.22%","$207,798","$374,871","$207,798","$207,798","2018"
"15","Uthoff                     Jarrod Uthoff","PF","23","$47,953","0.05%","$47,953","$86,509","$47,953","$47,953","2018"

